id,x,y,timezn_cd,m00,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,f00,f10,f15,f20,f25,f30,f35,f40,f45,f50,f55,f60,f65,f70,total,admi_cd,etl_ymd
86269750,456052,468593,11,0.63,3.59,3.59,5.7,4.22,4.86,3.59,5.49,9.71,9.5,13.51,12.88,9.29,16.67,1.06,0.84,4.22,1.9,4.43,2.96,3.38,2.75,8.02,11.82,11.4,10.77,9.5,14.36,190.64,47210610,20230923
86281938,456102,468543,11,1.95,2.44,0.73,3.91,6.6,6.11,5.38,9.53,11.48,20.28,22.23,15.15,17.35,23.93,1.95,3.91,4.15,2.93,6.6,4.89,4.4,8.8,10.99,16.37,18.32,13.68,15.15,17.84,277.05,47210610,20230904
86281939,456102,468593,14,1.61,1.61,5.03,3.42,5.44,2.62,1.81,5.84,7.45,9.26,11.08,12.89,8.66,14.7,0.6,2.01,5.03,1.41,4.83,1.41,2.22,5.24,6.44,11.08,11.08,11.68,8.26,18.13,180.84,47210610,20230924
86294126,456152,468493,17,1.65,2.88,6.58,3.91,9.46,6.58,2.26,5.14,10.08,12.55,17.49,15.84,14.81,19.96,0.82,1.65,3.29,3.09,5.35,3.29,4.32,4.11,12.14,12.75,9.46,11.11,13.17,19.95,233.69,47210610,20230916
86294127,456152,468543,8,2.64,3.25,0.81,4.07,5.09,4.27,4.47,7.32,7.32,14.24,13.42,10.58,10.58,13.62,2.24,3.05,3.66,2.44,3.66,3.05,4.27,3.86,7.93,9.36,9.76,10.98,7.73,12.61,186.28,47210610,20230906
86294128,456152,468593,12,0.66,1.6,0.0,2.07,1.69,2.54,1.6,4.13,4.79,5.92,9.01,7.32,7.42,10.8,0.66,1.6,1.97,0.85,1.78,1.5,2.07,3.47,3.47,6.29,5.35,6.76,6.2,9.3,110.82,47210610,20230920
86294129,456152,468643,20,3.33,10.82,13.32,19.97,27.74,13.04,11.65,22.47,27.46,23.03,29.96,26.63,18.59,27.19,1.66,6.66,10.26,12.21,15.26,6.1,11.65,15.26,20.81,25.8,25.25,17.48,18.59,27.19,489.38,47210610,20230928
86025996,455052,469893,15,1.19,2.14,6.5,1.03,3.72,4.04,2.85,4.44,5.94,7.84,4.99,5.39,4.28,9.75,0.71,3.49,2.3,1.9,3.72,2.3,2.93,3.8,6.5,6.5,6.5,6.5,4.99,7.45,123.69,47210550,20230919
86050371,455152,469743,17,0.43,2.16,3.77,3.5,4.74,3.99,3.5,4.26,5.82,5.17,4.69,5.17,3.02,5.5,0.59,1.94,2.53,2.91,4.85,3.23,3.23,4.04,4.37,4.91,4.1,4.1,3.23,4.69,104.44,47210550,20230929
86281939,456102,468593,5,1.4,3.0,4.2,7.0,7.8,7.8,5.6,8.4,10.2,12.6,9.0,6.4,5.2,6.2,1.6,1.6,3.0,5.2,6.6,3.4,6.4,5.4,6.4,8.2,5.0,4.4,3.4,6.0,161.4,47210610,20230929
86294127,456152,468543,7,0.81,1.63,1.83,3.05,5.49,4.68,1.63,4.48,6.1,9.36,11.6,10.98,9.36,12.61,0.81,1.63,1.83,1.42,3.87,1.42,1.83,3.46,3.87,7.12,6.1,10.78,6.1,10.37,144.22,47210610,20230927
86294128,456152,468593,12,0.96,1.15,0.38,1.91,2.68,2.1,1.53,3.92,4.3,5.26,7.84,6.69,5.93,8.51,0.96,1.34,1.91,1.15,2.77,1.43,1.53,2.77,3.73,6.88,5.54,5.74,5.26,8.99,103.16,47210610,20230919
86294128,456152,468593,17,0.28,0.47,0.75,1.78,1.41,2.25,2.35,3.94,6.1,8.36,10.14,7.04,6.57,10.51,0.38,0.66,2.35,1.78,1.97,1.5,1.22,3.29,4.41,7.51,7.14,6.29,6.2,9.85,116.5,47210610,20230920
86294129,456152,468643,6,0.28,0.83,1.1,1.38,4.14,4.42,2.76,5.52,8.56,14.36,11.32,13.25,9.94,14.36,0.0,1.66,1.38,0.83,2.49,2.21,2.21,3.59,3.31,4.14,8.01,9.66,6.63,10.78,149.12,47210610,20230905
85757809,453952,468443,14,0.2,2.37,8.31,8.7,10.29,6.33,2.18,3.56,3.96,3.56,1.98,2.77,0.4,1.39,0.59,2.97,7.32,9.1,7.91,2.77,2.77,5.74,2.77,6.33,1.58,3.36,0.59,0.2,110.0,47210620,20230930
85855334,454352,469093,21,0.81,2.03,4.06,3.65,3.65,1.62,4.87,4.87,5.28,4.87,4.47,2.03,2.03,2.04,2.44,4.47,4.06,4.06,4.47,3.25,5.68,6.5,3.65,8.12,2.44,4.06,2.44,2.44,104.36,47210630,20230929
86025994,455052,469793,12,0.82,1.64,6.58,1.49,3.59,3.44,3.59,3.51,4.86,7.1,5.45,6.28,4.11,9.64,0.9,2.84,2.02,2.09,4.26,2.54,2.91,4.11,6.87,6.05,4.86,5.23,5.23,6.95,118.96,47210550,20230918
86025994,455052,469793,13,1.2,1.27,6.5,1.57,3.89,2.91,3.29,3.59,5.08,7.25,4.71,6.2,4.18,10.46,0.9,2.62,2.62,2.32,3.89,2.62,2.62,4.41,6.35,6.43,5.53,5.38,4.33,7.69,119.81,47210550,20230918
86269750,456052,468593,15,1.27,1.69,3.38,3.17,7.4,5.07,2.33,7.4,8.88,10.57,15.22,14.17,13.74,18.61,0.85,1.69,2.96,4.44,4.65,2.33,4.02,8.03,10.78,14.17,9.94,13.11,11.63,21.56,223.06,47210610,20230908
86281938,456102,468543,6,1.22,1.22,2.93,3.66,3.66,3.42,4.15,4.4,5.13,9.53,12.22,8.8,7.33,11.97,0.49,0.49,2.2,2.44,3.18,1.71,4.15,3.18,4.89,7.09,4.89,8.8,5.38,10.25,138.78,47210610,20230909
86281938,456102,468543,14,2.2,1.95,0.97,3.66,6.82,3.9,5.36,9.75,12.43,11.94,23.4,13.65,17.55,22.67,2.19,3.9,4.39,4.39,6.34,4.39,4.39,6.09,12.92,15.11,14.62,18.03,15.11,23.89,272.01,47210610,20230913
86281939,456102,468593,12,1.44,3.49,0.0,4.51,3.69,5.54,3.49,9.03,10.46,12.93,19.7,16.0,16.21,23.6,1.44,3.49,4.31,1.85,3.9,3.28,4.51,7.59,7.59,13.75,11.7,14.77,13.54,20.31,242.12,47210610,20230920
86294126,456152,468493,11,1.86,2.67,0.82,5.14,6.17,6.17,4.53,8.43,9.46,9.67,17.28,11.93,12.14,17.48,2.26,3.29,2.88,2.26,5.55,4.53,2.47,4.94,9.67,13.58,8.64,12.96,11.11,16.04,213.93,47210610,20230913
86294126,456152,468493,15,1.23,3.09,3.7,2.88,4.32,5.14,2.47,6.79,9.26,12.14,15.63,10.9,11.52,17.69,1.23,1.85,5.35,2.67,5.76,3.29,5.14,5.14,9.67,11.93,11.52,13.58,11.52,19.95,215.36,47210610,20230917
86294127,456152,468543,12,1.22,3.05,0.41,3.25,3.86,4.88,2.64,7.12,6.51,12.2,18.31,14.44,12.61,16.68,1.42,3.25,2.85,2.64,5.09,4.47,4.68,4.68,8.75,13.42,12.2,12.2,10.98,19.53,213.34,47210610,20230925
86294129,456152,468643,8,2.21,4.42,0.0,3.04,7.46,6.08,3.04,9.39,12.15,18.23,18.51,14.09,12.71,21.27,3.04,3.87,4.97,3.04,6.9,1.66,4.97,4.7,8.84,11.32,11.6,14.36,13.81,17.39,243.07,47210610,20230912
86294129,456152,468643,13,3.34,2.5,2.5,7.78,6.95,5.84,4.72,10.56,11.95,16.4,25.57,15.84,18.07,26.96,3.62,2.5,3.61,2.78,6.95,5.0,4.17,8.34,11.12,16.95,15.01,17.79,17.23,25.85,299.9,47210610,20230919
86025996,455052,469893,11,0.95,1.82,6.81,1.43,4.36,3.41,2.69,3.64,5.23,7.92,5.31,7.68,4.44,9.67,1.11,4.36,2.53,2.06,4.83,2.3,1.98,3.8,6.97,7.05,5.86,7.52,6.81,8.56,131.1,47210550,20230919
86025996,455052,469893,22,0.74,2.14,3.71,2.22,2.72,3.13,2.64,3.54,5.27,6.76,5.03,6.59,3.96,7.01,0.41,1.48,2.22,2.64,2.72,2.06,2.8,3.38,4.29,7.17,5.69,6.51,5.27,8.24,110.34,47210550,20230903
86269750,456052,468593,9,2.53,2.95,0.21,3.8,7.38,5.69,3.16,8.01,10.33,14.13,16.02,12.23,11.39,17.92,2.32,3.58,4.43,2.74,5.48,3.8,4.85,4.85,7.38,12.23,10.96,12.86,11.39,16.03,218.65,47210610,20230926
86281939,456102,468593,16,1.63,1.63,6.94,2.86,6.13,4.9,1.63,6.74,9.39,12.46,15.52,10.42,12.66,19.8,1.02,1.43,3.27,4.49,5.31,2.45,3.88,3.68,9.19,12.66,11.23,13.28,10.82,17.15,212.57,47210610,20230909
86281939,456102,468593,20,1.02,1.63,7.94,6.52,6.52,6.52,3.87,8.35,11.2,17.31,17.92,14.86,15.27,21.18,1.63,3.26,5.29,6.92,6.92,3.26,4.68,5.9,9.77,13.64,15.88,13.44,14.05,17.72,262.47,47210610,20230902
86294128,456152,468593,11,0.75,1.14,2.09,1.8,3.7,1.42,1.33,2.66,4.17,5.5,6.83,5.97,5.88,9.2,0.09,0.66,1.99,2.18,2.66,1.61,1.8,1.71,3.89,4.84,5.97,5.31,6.73,8.35,100.23,47210610,20230910
86294129,456152,468643,15,1.65,2.2,7.69,6.86,9.06,6.86,5.22,9.33,14.28,21.69,23.61,19.77,18.39,26.91,1.92,4.39,10.71,6.31,6.31,6.86,6.31,7.14,14.28,20.32,17.85,20.32,16.47,29.38,342.09,47210610,20230927
85757809,453952,468443,20,0.62,3.49,11.92,12.53,10.89,7.4,4.31,7.19,7.81,7.81,3.08,3.49,1.44,0.41,1.44,6.37,14.59,6.57,7.19,3.29,3.7,6.99,8.83,8.83,4.11,3.49,1.44,1.85,161.08,47210620,20230908
86013756,455002,467343,11,0.38,0.0,5.66,14.15,3.59,2.45,2.08,1.51,2.26,2.45,3.59,1.32,1.7,0.57,0.57,0.38,9.25,19.44,4.34,3.02,1.51,2.83,3.96,4.15,5.47,1.7,0.94,1.32,100.59,47210600,20230906
86025996,455052,469893,17,0.55,1.58,10.37,2.37,3.09,3.17,2.69,4.59,5.06,6.65,6.17,6.49,4.51,8.15,0.32,2.69,3.64,2.29,2.85,2.61,2.53,2.61,5.86,6.09,5.46,7.12,4.75,8.0,122.26,47210550,20230921
86025996,455052,469893,22,0.41,2.48,4.72,3.81,3.72,4.06,2.57,3.48,4.64,7.53,5.79,6.95,4.8,6.63,1.41,1.82,2.73,3.15,4.14,3.23,3.23,3.06,5.46,6.04,5.96,5.38,4.55,7.45,119.2,47210550,20230930
86038184,455102,469843,17,0.46,1.37,6.74,2.16,2.68,2.36,2.1,4.26,3.73,6.35,5.43,4.91,3.99,6.49,0.52,1.83,2.68,1.83,2.62,1.96,2.29,3.01,4.78,5.89,3.54,5.76,4.58,6.81,101.13,47210550,20230912
86294127,456152,468543,22,0.81,2.03,5.49,3.46,8.14,5.7,2.44,7.73,8.75,14.65,16.27,10.78,12.0,18.1,0.61,2.24,6.71,4.07,4.68,1.83,3.05,5.9,7.73,13.22,11.8,14.65,11.19,23.19,227.22,47210610,20230925
86294129,456152,468643,2,1.97,3.66,6.76,10.42,9.86,9.29,6.76,9.58,11.27,10.42,10.7,7.6,4.51,5.07,1.41,1.69,3.38,5.63,9.86,7.6,8.17,4.51,10.14,11.27,9.01,6.48,3.94,10.43,201.39,47210610,20230930
86294129,456152,468643,13,2.77,6.66,9.15,13.59,16.09,12.21,9.43,13.32,17.75,24.41,22.47,22.47,17.48,29.13,2.22,7.21,9.99,11.37,17.2,4.72,10.82,11.65,21.92,17.2,22.19,17.75,19.14,23.58,413.89,47210610,20230928
86294129,456152,468643,15,2.78,1.95,1.11,3.34,7.5,5.28,3.89,10.84,15.29,16.12,22.79,20.01,13.9,26.4,1.11,2.5,6.95,3.34,7.23,3.89,3.34,9.17,11.12,19.18,16.68,18.34,11.4,29.46,294.91,47210610,20230919
85757809,453952,468443,22,0.6,0.2,11.41,29.03,37.24,13.22,6.81,5.81,5.81,6.21,2.2,2.2,0.6,1.2,0.6,1.4,8.01,19.02,16.62,4.21,2.2,5.21,4.81,3.2,3.8,3.4,1.2,0.8,197.02,47210620,20230929
85867495,454402,467693,20,1.21,3.06,3.34,4.36,6.12,4.68,4.12,4.96,6.26,5.84,4.4,2.78,1.67,1.84,1.3,3.34,1.71,3.85,3.52,3.2,3.8,6.16,6.07,5.24,3.8,2.64,1.44,1.72,102.43,47210620,20230905
85916256,454602,467943,11,1.37,6.71,6.79,2.18,2.62,2.21,2.1,2.86,3.32,4.31,5.8,6.44,4.34,6.95,1.49,4.99,5.69,1.0,1.59,1.59,1.4,2.97,3.86,4.53,4.45,4.72,3.34,5.15,104.77,47210620,20230908
86025994,455052,469793,11,1.12,1.57,7.02,1.64,3.88,3.44,3.66,4.26,4.85,7.09,5.97,7.24,3.21,7.54,1.05,3.14,2.46,1.42,4.03,2.09,2.46,3.29,6.42,5.97,4.93,6.42,5.53,8.89,120.59,47210550,20230921
86025994,455052,469793,17,0.46,1.88,10.38,1.96,2.86,2.41,3.01,3.08,5.49,6.24,5.27,5.04,5.42,7.37,0.53,1.66,2.48,2.26,3.24,1.88,2.33,3.69,4.74,6.17,5.57,6.24,4.89,7.91,114.46,47210550,20230915
86025996,455052,469893,9,1.19,1.82,7.28,0.95,3.32,3.64,2.37,3.32,4.91,6.17,5.94,5.78,3.24,7.36,1.27,3.32,2.77,2.22,3.8,2.69,2.77,3.96,6.49,5.94,6.01,6.33,4.11,7.21,116.18,47210550,20230921
86074750,455252,469793,16,0.61,2.51,3.92,4.1,5.15,4.17,3.37,4.66,5.02,6.31,4.78,6.0,3.49,5.02,0.8,2.51,2.39,3.12,4.84,2.57,3.37,3.74,4.23,5.94,4.59,4.84,3.37,4.89,110.31,47210550,20230929
86269750,456052,468593,11,1.05,2.32,4.21,4.0,5.68,6.32,1.89,5.47,8.63,9.26,10.74,9.89,11.16,15.58,0.42,1.05,3.16,2.11,5.68,3.16,4.21,3.16,5.26,9.26,9.89,11.58,10.95,15.37,181.46,47210610,20230924
86269750,456052,468593,23,0.63,1.48,3.59,2.32,5.49,4.22,2.32,6.75,11.61,12.03,12.88,10.34,12.88,17.94,0.84,2.11,5.07,3.38,5.91,2.74,3.8,4.22,8.44,10.55,9.29,12.88,12.24,19.84,205.79,47210610,20230921
86281938,456102,468543,7,1.22,0.98,1.95,2.44,5.37,5.62,4.15,4.88,6.84,14.16,14.16,13.67,10.99,14.89,0.24,1.95,3.42,2.93,3.91,1.95,1.46,3.42,5.37,7.08,8.79,9.77,6.84,12.46,170.91,47210610,20230915
86025994,455052,469793,12,0.98,1.81,6.55,2.03,3.84,2.71,2.71,3.76,5.64,5.72,5.42,6.55,4.59,7.82,0.98,3.84,2.93,1.81,4.82,2.63,2.33,3.08,5.42,5.19,4.89,5.94,5.19,6.47,115.65,47210550,20230915
86025994,455052,469793,14,1.13,1.58,5.87,1.66,4.44,3.01,2.78,4.06,3.99,5.94,6.09,7.37,4.82,9.85,0.98,3.84,2.11,2.11,4.06,2.26,2.41,3.39,5.49,6.02,5.34,5.12,6.25,8.21,120.18,47210550,20230911
86038184,455102,469843,17,0.87,2.07,7.61,1.87,3.27,2.4,2.14,3.14,4.6,6.54,5.54,4.4,5.27,7.47,0.6,1.27,2.6,2.2,2.8,2.07,1.87,3.94,5.67,5.87,5.21,6.47,4.81,7.61,110.18,47210550,20230904
86269750,456052,468593,16,1.27,1.69,1.69,4.64,6.33,5.06,2.32,9.91,12.86,12.86,18.34,15.6,15.39,21.3,1.27,1.9,5.9,5.06,5.9,2.74,2.95,5.9,7.17,15.39,13.07,17.92,12.86,21.71,249.0,47210610,20230926
86281938,456102,468543,16,1.46,1.95,1.95,5.36,7.31,5.85,2.68,11.46,14.87,14.87,21.21,18.04,17.8,24.63,1.46,2.19,6.83,5.85,6.83,3.17,3.41,6.83,8.29,17.8,15.12,20.72,14.87,25.13,287.94,47210610,20230926
86281938,456102,468543,20,1.47,4.65,5.62,7.09,7.58,5.87,5.87,10.27,17.85,18.34,23.48,16.87,15.41,23.23,1.22,2.2,6.6,4.16,7.34,5.14,5.14,6.36,14.18,16.14,18.34,18.34,16.87,25.68,311.31,47210610,20230905
86281939,456102,468593,15,1.61,2.62,4.43,3.22,5.24,2.22,2.82,6.44,7.25,11.08,11.48,11.68,11.48,15.51,1.01,1.81,5.24,1.81,5.03,1.61,3.42,5.44,8.46,10.07,11.28,10.67,7.45,19.33,189.71,47210610,20230924
86294126,456152,468493,18,0.82,0.82,3.5,4.11,8.02,8.23,4.32,9.67,13.99,17.28,20.16,15.43,17.49,19.75,1.03,2.67,4.53,3.5,5.97,5.35,4.11,5.55,10.7,11.31,11.11,13.37,12.55,21.6,256.94,47210610,20230912
86294127,456152,468543,11,1.42,2.85,1.42,2.44,7.32,3.86,3.46,7.32,8.75,8.54,16.48,16.88,12.2,22.58,2.03,3.05,3.25,3.46,6.31,3.25,3.66,4.88,9.76,10.58,12.2,14.24,14.03,15.26,221.48,47210610,20230915
86294128,456152,468593,20,0.57,0.85,3.12,2.36,3.49,1.61,1.61,3.59,5.29,7.08,6.33,5.48,5.48,7.28,0.47,0.76,2.17,1.13,2.46,1.32,1.13,2.93,4.34,6.14,5.67,5.67,6.04,7.73,102.1,47210610,20230923
86294129,456152,468643,14,2.5,2.78,1.39,4.17,7.5,4.72,5.28,10.84,11.95,18.62,23.07,16.4,13.9,23.9,3.89,2.78,5.0,3.89,7.23,4.72,4.45,7.78,10.84,18.34,13.62,16.4,12.78,25.01,283.75,47210610,20230919
85757809,453952,468443,12,1.23,4.7,2.25,5.92,3.27,4.49,1.23,2.86,4.29,4.08,1.84,1.84,0.82,1.02,2.86,7.76,6.74,3.27,3.88,3.47,3.47,6.54,5.51,4.29,4.7,4.7,2.04,1.63,100.7,47210620,20230909
85757809,453952,468443,17,0.41,5.11,10.62,13.89,5.51,3.27,1.84,3.47,4.29,5.92,2.04,1.02,0.82,0.61,0.41,8.37,14.3,8.37,4.29,2.86,2.04,4.08,7.15,6.13,2.45,2.04,0.82,1.02,123.15,47210620,20230909
86025994,455052,469793,14,0.45,2.5,5.46,3.11,4.85,3.18,4.55,4.17,6.52,7.43,5.38,7.27,3.94,6.97,0.83,1.44,3.49,3.56,5.91,3.49,2.88,3.86,5.15,5.0,6.44,5.53,3.71,5.23,122.3,47210550,20230928
86025994,455052,469793,21,0.7,2.7,5.7,5.24,5.31,5.62,4.31,5.39,8.7,7.32,5.39,8.39,4.54,6.16,0.62,2.23,3.54,3.62,4.24,3.93,4.77,5.39,7.39,7.32,6.62,5.62,4.0,7.01,141.77,47210550,20230929
86038184,455102,469843,13,0.98,1.18,6.27,1.31,2.88,2.81,2.55,3.14,4.05,5.49,5.1,5.95,2.88,7.11,1.04,2.22,2.48,1.7,3.27,2.03,2.35,3.27,5.36,5.1,4.64,5.49,4.38,7.06,102.09,47210550,20230921
86038184,455102,469843,22,0.67,2.45,3.98,4.11,4.84,3.58,2.99,5.37,4.84,7.3,4.71,6.3,3.52,6.76,0.66,1.86,3.12,2.52,5.04,3.05,3.65,4.71,4.78,6.83,5.71,5.64,4.38,5.43,118.8,47210550,20230928
86269750,456052,468593,7,0.84,1.26,1.69,2.11,4.22,5.06,1.48,6.75,6.75,8.85,15.18,9.06,11.59,12.44,0.42,1.26,1.69,2.11,2.95,1.26,1.48,2.95,5.69,5.9,5.48,11.38,5.9,9.91,145.66,47210610,20230913
