id,x,y,timezn_cd,m00,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,f00,f10,f15,f20,f25,f30,f35,f40,f45,f50,f55,f60,f65,f70,total,admi_cd,etl_ymd
86269750,456052,468593,14,1.05,2.11,3.37,3.58,5.06,6.11,3.37,8.85,10.12,13.7,14.75,11.8,10.54,18.33,0.63,2.32,3.79,3.16,4.22,2.95,3.16,4.64,8.64,13.91,11.17,12.86,11.8,16.65,212.64,47210610,20230304
86281938,456102,468543,9,1.22,2.2,1.95,2.68,4.64,3.66,3.42,8.05,10.25,10.49,13.42,10.74,10.49,13.17,0.73,1.22,3.17,1.71,5.86,2.2,4.15,3.9,7.56,11.47,10.74,10.49,10.98,14.15,184.71,47210610,20230311
86281938,456102,468543,21,0.73,3.41,6.82,5.36,9.25,6.57,4.38,10.47,10.47,20.21,17.29,15.34,13.39,20.45,1.46,1.7,7.3,5.11,6.82,3.41,4.38,4.87,7.79,15.58,14.37,15.1,15.58,22.88,270.49,47210610,20230316
86294126,456152,468493,23,0.82,1.23,2.67,2.88,5.14,4.11,3.5,4.73,8.23,10.49,12.96,9.46,10.29,17.08,1.03,1.85,2.88,3.91,4.53,1.65,4.11,5.14,6.38,10.9,10.29,11.11,11.93,17.89,187.19,47210610,20230323
86294127,456152,468543,12,0.61,2.24,4.88,4.47,5.49,3.46,4.07,8.13,6.91,9.36,10.37,9.97,12.81,15.67,1.22,2.03,3.05,4.27,3.66,2.44,3.46,3.25,7.12,11.19,8.34,11.39,9.36,13.22,182.44,47210610,20230301
86294127,456152,468543,18,1.22,1.83,5.7,4.47,5.7,5.29,3.25,6.1,9.56,16.88,17.9,13.83,12.61,18.71,1.63,1.83,4.68,4.88,4.47,5.29,5.9,3.66,7.12,11.39,11.59,14.64,12.2,19.73,232.06,47210610,20230311
85757809,453952,468443,20,1.09,5.0,11.96,11.3,9.78,6.09,6.74,4.78,6.96,4.35,3.26,3.26,1.52,0.65,0.22,4.35,9.35,7.39,5.43,3.48,1.74,6.3,10.43,6.96,2.83,2.83,2.39,0.87,141.31,47210620,20230324
85879686,454452,467793,18,1.58,4.28,2.23,3.35,3.72,2.84,3.67,4.65,4.74,4.98,4.74,4.09,2.28,2.56,2.05,5.86,1.95,3.3,3.21,3.26,2.37,6.14,5.68,6.37,4.88,4.28,2.42,3.82,105.3,47210620,20230327
85879686,454452,467793,21,0.69,3.16,2.32,2.14,3.49,3.91,3.86,5.25,5.81,5.81,4.56,2.98,1.67,3.39,1.72,3.95,2.0,2.37,3.72,3.72,2.51,5.91,6.28,5.86,5.16,3.44,1.91,3.76,101.35,47210620,20230330
85916253,454602,467793,20,1.05,3.15,2.64,3.47,3.6,4.7,4.24,5.24,5.88,6.02,4.51,3.97,1.92,3.05,1.73,4.1,1.96,2.74,4.01,3.33,3.1,4.92,6.57,5.79,5.34,3.88,2.33,3.06,106.3,47210620,20230306
86281938,456102,468543,6,1.46,0.24,1.22,1.95,2.92,3.16,2.43,4.14,5.36,8.28,11.2,6.33,7.3,9.01,1.7,1.46,1.95,1.7,2.19,1.7,2.19,1.7,4.63,4.63,5.84,6.57,5.36,6.33,112.95,47210610,20230323
86281938,456102,468543,8,2.19,1.7,0.97,3.17,4.87,4.63,2.68,10.47,8.04,14.61,17.05,9.98,11.93,14.6,2.19,4.63,4.87,3.9,5.6,2.92,3.41,5.6,8.77,11.45,11.93,12.66,12.18,13.15,210.15,47210610,20230302
86281938,456102,468543,14,2.68,2.68,2.44,4.88,4.39,4.88,2.68,10.97,13.41,14.87,14.63,12.68,11.94,24.14,1.71,3.41,4.39,5.36,5.61,5.12,3.41,9.75,11.21,19.01,17.31,15.84,13.65,23.41,266.46,47210610,20230306
86281938,456102,468543,20,0.73,2.19,6.57,5.84,6.57,6.57,3.16,8.76,12.42,16.8,21.42,19.23,13.39,24.1,1.7,2.92,5.11,6.09,9.25,4.14,7.06,6.09,12.42,18.02,17.77,16.56,16.31,20.7,291.89,47210610,20230323
86281939,456102,468593,8,2.43,2.64,1.22,3.45,1.82,4.26,3.85,8.72,6.89,9.93,12.16,8.11,8.51,11.56,1.42,3.65,3.65,2.64,5.07,2.03,1.82,3.85,5.47,9.32,8.51,9.12,9.53,12.77,164.4,47210610,20230307
86281939,456102,468593,22,0.42,1.64,3.08,3.49,4.93,4.93,2.46,6.36,8.21,15.19,16.01,10.67,11.08,16.82,0.62,1.85,5.75,4.11,4.11,1.85,3.49,4.52,6.36,11.91,10.88,11.49,12.73,19.29,204.25,47210610,20230330
86294126,456152,468493,17,0.82,2.88,2.06,5.35,6.38,4.94,3.5,9.46,10.08,13.58,17.49,10.49,12.75,19.74,1.03,2.88,4.32,3.7,6.17,3.7,4.53,6.99,12.96,15.63,11.93,12.14,11.93,20.36,237.79,47210610,20230309
86294126,456152,468493,23,0.41,1.65,2.06,3.91,4.94,3.91,2.06,5.97,6.58,10.7,13.37,8.23,9.46,17.28,0.82,1.23,2.26,3.5,3.7,1.85,3.91,2.47,7.61,9.26,9.87,9.87,10.49,16.25,173.62,47210610,20230305
86294127,456152,468543,14,1.22,1.42,3.25,4.68,6.71,3.25,2.64,5.49,7.73,10.98,14.64,14.44,11.39,15.87,1.02,1.22,4.68,4.27,5.49,2.03,3.86,4.07,7.52,8.54,9.97,12.61,8.75,20.53,198.27,47210610,20230312
85904065,454552,467843,19,0.96,4.1,3.28,3.47,4.0,4.82,4.43,5.35,5.83,5.54,4.82,3.66,1.49,3.09,1.59,4.92,2.31,3.18,4.48,3.9,3.61,7.71,6.46,7.42,6.02,3.61,2.41,3.41,115.87,47210620,20230308
86025994,455052,469793,20,0.63,2.23,6.77,1.68,3.21,1.88,2.3,3.42,5.23,4.89,6.0,5.3,3.0,6.49,0.63,1.88,3.28,2.3,2.58,1.4,1.88,2.79,4.4,6.42,4.54,4.61,5.03,6.77,101.54,47210550,20230317
86294126,456152,468493,12,1.24,2.88,1.44,4.73,3.91,5.76,4.32,9.05,10.9,13.58,15.43,13.78,11.52,16.67,1.85,3.5,5.97,1.44,5.14,3.09,3.5,8.02,7.82,14.19,13.58,11.52,11.73,16.25,222.81,47210610,20230314
86294126,456152,468493,14,2.68,2.06,1.65,4.32,3.7,4.11,1.85,8.64,10.08,11.93,11.52,11.73,11.11,16.25,1.44,5.55,6.38,4.32,4.94,2.47,4.32,6.38,10.29,12.55,11.73,13.37,9.87,16.47,211.71,47210610,20230302
86294126,456152,468493,19,1.23,2.67,5.35,4.94,6.79,4.73,3.29,7.2,10.9,15.84,18.72,13.17,12.14,20.98,1.03,1.44,4.73,4.73,6.17,4.73,3.5,4.53,9.05,13.99,11.11,12.96,12.75,20.99,239.66,47210610,20230318
86294126,456152,468493,23,0.62,1.44,2.47,3.29,3.91,4.53,2.67,5.97,6.99,12.96,15.43,10.29,10.49,17.08,0.82,1.65,4.53,5.14,4.32,1.85,3.09,4.73,6.38,9.05,10.29,12.14,10.9,18.92,191.95,47210610,20230330
86294128,456152,468593,19,0.57,1.44,2.68,1.72,2.78,2.78,1.72,3.16,5.74,6.03,8.81,5.94,5.74,8.62,0.96,1.44,2.3,1.82,2.68,1.44,2.49,2.39,5.36,7.08,5.27,4.98,6.13,9.48,111.55,47210610,20230304
86294129,456152,468643,14,1.95,3.06,0.56,6.13,7.52,7.24,3.62,11.42,10.3,11.14,19.22,14.48,13.65,24.23,1.67,3.62,3.34,5.85,6.41,3.06,6.13,8.35,9.75,21.72,14.2,19.77,15.87,21.45,275.71,47210610,20230313
85904065,454552,467843,18,1.07,3.5,4.18,3.79,3.65,3.79,4.86,4.67,4.52,5.64,4.72,4.14,2.24,2.68,1.41,3.89,3.11,3.06,3.55,3.21,3.21,5.98,5.89,6.18,5.06,3.31,2.24,3.5,107.05,47210620,20230319
85916253,454602,467793,17,2.08,4.55,1.62,3.51,3.33,3.47,3.33,4.06,4.28,4.19,3.6,3.51,2.39,2.67,2.3,6.08,2.03,2.75,3.83,2.39,2.57,5.36,5.95,5.27,4.96,4.1,2.3,3.61,100.09,47210620,20230331
86025994,455052,469793,19,0.56,2.37,5.23,1.61,2.72,1.95,2.23,3.84,4.96,4.4,5.72,4.96,4.12,7.4,0.84,2.02,3.07,1.95,2.23,1.19,2.02,2.93,4.19,6.14,3.98,5.37,5.58,6.63,100.21,47210550,20230317
86281938,456102,468543,17,0.48,4.14,1.71,5.36,5.12,6.82,3.41,9.99,12.18,19.0,22.9,18.76,17.06,27.54,1.95,2.92,4.87,6.09,6.33,4.39,3.17,6.58,9.01,19.74,15.35,19.98,15.84,24.36,295.05,47210610,20230320
86281939,456102,468593,20,0.81,2.63,5.87,3.65,6.28,6.89,3.65,8.31,10.33,15.6,20.26,11.14,12.36,19.05,1.42,1.82,4.66,3.44,5.47,3.44,4.86,5.06,8.71,14.79,10.74,9.72,12.56,17.01,230.53,47210610,20230304
86281939,456102,468593,23,0.4,1.61,2.02,3.83,4.84,3.83,2.02,5.85,6.45,10.48,13.1,8.06,9.27,16.93,0.81,1.21,2.22,3.43,3.63,1.81,3.83,2.42,7.46,9.07,9.68,9.68,10.28,15.93,170.15,47210610,20230305
86294127,456152,468543,11,1.42,2.44,1.02,3.46,5.08,5.29,2.64,8.54,9.36,12.81,14.24,9.76,9.15,17.49,1.83,2.85,1.83,3.05,5.29,3.46,3.46,8.34,8.75,11.59,13.83,9.97,11.39,16.68,205.02,47210610,20230321
86294127,456152,468543,20,0.61,2.64,5.69,5.49,6.3,5.49,2.64,10.78,12.2,17.9,17.9,15.25,12.61,18.3,1.22,2.03,6.1,4.88,6.51,4.07,5.49,5.49,8.75,15.66,12.0,13.42,10.78,20.13,250.33,47210610,20230316
86294129,456152,468643,11,1.68,2.51,4.75,4.75,7.54,5.59,3.63,6.43,9.22,15.37,19.28,16.49,13.69,22.36,1.68,2.24,5.31,5.31,5.87,4.47,5.59,5.87,9.78,16.49,13.41,14.25,16.49,24.31,264.36,47210610,20230312
85757809,453952,468443,18,1.48,2.75,7.2,11.23,5.51,4.03,2.12,4.45,5.3,3.81,2.97,2.54,1.06,1.06,1.27,5.72,9.96,5.72,5.51,2.75,3.6,4.24,8.05,5.72,4.24,2.54,1.27,2.32,118.42,47210620,20230331
85757809,453952,468443,19,0.64,2.34,12.13,11.06,11.06,8.72,3.83,5.32,7.23,8.51,3.19,3.62,1.06,0.86,0.85,2.77,11.06,12.34,5.53,1.7,4.26,5.96,6.6,4.04,6.6,2.98,1.49,0.85,146.6,47210620,20230311
85879690,454452,467993,19,1.23,3.5,2.7,3.34,3.78,3.7,3.9,4.81,4.26,5.97,4.61,3.86,1.75,2.55,1.39,3.94,2.31,3.22,3.74,3.14,2.94,5.45,6.32,6.24,5.69,3.7,2.15,3.18,103.37,47210620,20230307
85904065,454552,467843,17,1.21,3.77,3.72,3.86,3.53,4.73,4.35,5.31,5.99,5.65,4.3,3.96,2.13,2.89,1.02,3.33,3.09,3.29,4.06,3.77,3.19,5.85,6.81,6.47,4.64,3.58,2.66,3.72,110.88,47210620,20230301
86281938,456102,468543,19,1.47,1.95,6.1,5.37,5.86,6.34,2.68,6.83,11.47,17.57,22.2,16.59,14.88,23.91,1.95,1.71,4.64,6.83,5.86,4.64,6.59,5.61,11.47,16.35,15.86,15.13,14.15,25.39,279.4,47210610,20230311
86294127,456152,468543,8,1.02,2.24,1.42,2.64,3.25,5.49,3.25,7.93,7.32,14.03,15.46,10.37,9.15,14.84,1.63,2.85,1.83,2.85,4.68,2.85,4.07,4.68,6.51,7.12,7.93,11.19,10.58,11.79,178.97,47210610,20230315
86294127,456152,468543,8,1.62,2.24,1.22,2.85,4.27,3.66,4.68,8.34,6.51,13.83,12.81,9.36,8.95,10.18,1.83,2.24,4.88,2.64,5.29,1.63,4.27,4.07,6.92,9.76,5.29,9.56,8.34,11.99,169.23,47210610,20230309
86294129,456152,468643,9,1.95,2.78,2.22,4.17,4.72,6.39,4.17,9.73,13.06,13.06,15.01,10.84,12.51,16.39,2.5,4.45,5.0,3.06,7.23,2.22,4.17,7.5,10.28,15.29,13.9,14.45,15.29,18.9,241.24,47210610,20230306
85879686,454452,467793,17,2.28,4.93,2.0,3.44,3.07,3.02,3.44,3.26,4.7,4.56,4.84,3.72,2.42,2.6,2.88,5.63,1.58,3.53,3.16,3.16,3.07,5.53,6.42,5.77,4.79,4.09,2.19,2.93,103.01,47210620,20230309
85879686,454452,467793,20,1.21,3.39,2.97,3.44,3.67,4.04,4.69,4.51,4.0,5.34,4.55,3.35,1.95,2.97,1.35,3.49,2.37,2.83,3.67,3.44,3.25,5.16,6.41,5.25,5.44,4.04,2.23,3.25,102.26,47210620,20230317
86025996,455052,469893,9,0.81,1.41,6.15,1.85,3.86,3.34,2.52,2.67,3.93,4.37,4.82,6.15,4.3,7.19,1.19,3.11,1.48,2.22,3.26,2.3,2.45,4.45,4.6,6.01,3.93,4.23,4.67,5.79,103.06,47210550,20230324
86269750,456052,468593,7,0.85,0.63,0.85,1.9,4.44,4.23,2.33,5.07,6.13,10.99,14.16,6.98,10.15,10.78,0.85,1.48,3.17,2.33,3.38,1.69,1.9,4.23,4.23,5.5,6.34,8.24,8.88,8.25,139.96,47210610,20230331
86269750,456052,468593,11,1.26,2.95,0.84,5.06,6.11,6.32,3.79,8.22,12.43,11.37,14.53,10.95,10.74,16.22,1.47,3.58,3.79,4.0,4.84,4.84,2.95,7.79,9.27,12.43,12.01,13.48,12.22,13.9,217.36,47210610,20230323
86269750,456052,468593,12,2.74,3.16,1.05,4.22,5.27,5.06,4.22,10.54,12.02,13.7,18.13,12.44,9.28,18.96,1.48,4.64,2.32,3.16,7.17,4.01,3.37,5.9,8.01,14.55,11.17,10.75,11.59,18.34,227.25,47210610,20230307
86281938,456102,468543,6,0.97,0.73,1.94,2.43,4.38,2.43,1.7,3.4,3.65,7.78,8.27,5.59,7.05,7.78,0.97,0.49,1.7,4.13,2.19,0.97,2.43,2.67,3.65,5.35,3.16,5.35,5.83,8.52,105.51,47210610,20230312
86281939,456102,468593,11,1.2,2.2,2.8,3.6,6.6,5.0,4.2,4.8,5.4,12.0,13.39,10.8,6.8,13.4,1.0,2.0,3.4,4.2,4.6,4.6,4.4,4.4,6.6,10.0,10.4,8.8,11.4,18.4,186.39,47210610,20230319
86294126,456152,468493,8,1.23,0.62,1.85,3.7,3.91,3.29,1.65,3.91,7.61,7.41,12.75,5.76,8.43,10.91,0.21,0.82,2.47,2.67,2.47,1.44,2.47,2.47,4.11,6.58,5.97,8.85,7.61,9.87,131.04,47210610,20230304
86294127,456152,468543,9,2.23,2.24,0.61,3.25,5.49,4.27,4.27,8.34,9.15,9.56,13.42,9.56,8.14,13.01,1.22,3.05,2.64,2.64,5.08,2.64,3.05,6.71,7.32,9.97,9.15,12.0,12.61,13.83,185.45,47210610,20230329
86294127,456152,468543,13,2.44,2.64,1.22,4.47,3.46,3.86,3.05,9.15,8.75,12.0,14.03,11.59,8.75,19.32,2.23,3.46,2.03,3.25,5.29,3.25,1.83,6.71,8.95,12.2,10.78,11.8,9.76,21.15,207.42,47210610,20230307
86025994,455052,469793,10,1.06,1.2,6.87,1.63,3.26,2.62,2.34,3.12,5.73,4.96,5.88,5.66,3.75,6.1,1.2,2.83,1.35,2.12,2.9,2.41,2.55,3.33,4.74,5.66,5.1,4.32,4.25,4.88,101.82,47210550,20230323
86025996,455052,469893,13,0.81,1.62,6.71,1.92,3.47,2.8,2.95,3.98,4.87,5.61,6.49,5.02,3.84,7.81,1.47,3.1,0.81,2.66,3.54,2.66,1.7,4.28,6.27,5.75,4.72,6.2,5.83,7.16,114.05,47210550,20230306
86025996,455052,469893,17,0.51,1.99,8.9,1.91,3.82,2.57,2.94,4.12,5.0,5.81,6.25,6.33,3.82,7.13,0.37,2.21,1.91,2.8,3.09,2.35,1.99,3.6,4.56,6.55,5.37,5.59,4.85,7.28,113.62,47210550,20230329
86025996,455052,469893,17,0.67,2.44,7.61,2.59,3.7,2.96,2.29,4.21,5.4,5.4,5.69,5.18,4.88,7.25,0.37,1.7,2.07,3.11,3.18,2.07,1.85,3.18,4.44,5.84,4.73,6.28,4.81,6.95,110.85,47210550,20230320
86281938,456102,468543,6,0.73,0.97,2.91,1.7,2.91,2.18,1.7,2.91,3.64,7.77,9.22,3.88,8.25,7.77,0.73,0.49,1.7,3.4,3.15,3.64,1.7,2.67,3.88,6.79,5.82,7.04,5.58,7.28,110.41,47210610,20230319
86281938,456102,468543,7,0.48,1.21,2.67,1.7,2.92,3.64,3.64,4.62,5.59,12.15,11.18,8.02,8.99,9.96,0.49,0.73,1.94,1.21,1.46,1.94,2.67,3.16,4.62,6.07,6.07,8.75,7.05,7.78,130.71,47210610,20230301
86281939,456102,468593,12,2.43,2.44,0.2,3.65,5.28,3.45,2.84,11.37,6.7,12.79,13.2,13.6,11.17,19.48,1.83,4.06,2.23,3.86,5.28,4.26,4.67,6.7,9.75,15.02,12.18,12.18,11.37,16.65,218.64,47210610,20230308
86294126,456152,468493,14,1.03,3.09,5.14,3.7,5.35,3.5,3.29,6.99,8.43,11.52,15.22,13.37,11.93,13.79,1.03,1.44,4.32,2.88,5.55,3.7,5.35,3.5,8.02,10.08,10.9,13.99,15.02,19.54,211.67,47210610,20230318
86294126,456152,468493,14,2.27,2.06,0.41,3.7,5.76,4.11,3.7,9.46,7.61,9.67,11.31,11.93,10.08,21.18,2.26,3.91,4.11,5.35,6.58,3.5,2.88,6.38,8.43,15.22,13.17,13.17,10.08,17.49,215.78,47210610,20230303
86294129,456152,468643,7,0.83,2.22,1.39,3.05,5.55,4.16,3.33,5.27,7.21,13.59,13.87,10.54,9.71,11.65,0.83,0.83,3.88,1.11,1.66,1.94,2.22,4.99,6.93,6.66,9.43,10.82,9.15,10.27,163.09,47210610,20230322
86294129,456152,468643,17,1.66,2.22,7.49,5.55,6.66,7.21,3.61,10.54,14.15,21.91,22.47,13.31,18.03,24.13,1.66,2.5,6.66,6.1,6.1,4.44,8.88,5.55,11.1,15.81,13.31,17.75,17.2,24.97,300.97,47210610,20230311
85879686,454452,467793,17,2.13,4.69,1.67,3.62,3.44,3.57,3.44,4.18,4.41,4.32,3.71,3.62,2.46,2.74,2.37,6.27,2.09,2.83,3.95,2.46,2.65,5.52,6.13,5.43,5.11,4.22,2.37,3.71,103.11,47210620,20230331
86025994,455052,469793,17,0.56,2.09,7.72,1.95,3.55,2.85,2.29,3.62,5.35,5.98,6.05,5.77,4.03,6.33,0.42,1.88,2.16,2.36,3.55,2.99,2.09,3.55,4.94,5.15,5.49,5.01,5.01,6.89,109.63,47210550,20230327
86281939,456102,468593,9,1.41,2.02,2.02,2.23,4.86,3.04,4.86,9.52,6.48,10.93,12.55,8.71,8.5,12.95,1.62,2.23,4.05,3.04,3.85,1.62,2.83,4.66,7.09,11.94,7.49,8.71,8.1,12.14,169.45,47210610,20230317
86281939,456102,468593,11,1.01,2.23,3.04,4.46,4.66,5.27,2.03,5.67,9.72,11.34,12.76,11.55,11.95,17.43,1.01,2.23,2.84,4.66,6.08,4.46,4.46,3.85,8.71,10.53,8.1,9.52,10.94,13.99,194.5,47210610,20230304
86294126,456152,468493,22,1.23,3.09,4.11,3.5,6.38,4.53,1.65,5.76,7.2,12.96,13.78,9.05,11.52,16.04,1.03,1.44,3.7,4.53,4.53,2.06,3.91,5.14,9.67,10.29,11.73,10.49,12.14,17.68,199.14,47210610,20230319
86294127,456152,468543,20,1.02,1.83,6.1,4.27,7.53,6.31,3.05,6.31,11.19,14.85,13.42,15.25,10.17,19.53,1.02,2.24,5.69,4.88,5.08,4.27,4.88,4.88,9.97,14.44,13.22,13.42,12.41,18.5,235.73,47210610,20230317
86294129,456152,468643,6,1.11,1.1,1.1,3.03,3.03,3.31,2.48,4.69,8.0,10.75,9.37,6.62,9.65,12.41,0.55,1.1,1.65,1.65,3.86,1.93,1.65,3.31,6.62,4.96,6.34,6.89,6.89,8.55,132.6,47210610,20230330
86294129,456152,468643,18,0.84,3.34,3.9,7.8,12.25,6.13,6.41,10.86,16.43,20.05,24.78,21.44,17.82,25.34,1.11,4.18,7.24,7.24,7.52,5.85,6.68,5.85,12.81,19.49,16.43,18.1,15.87,23.39,329.15,47210610,20230313
85904065,454552,467843,17,2.21,4.86,3.42,4.33,3.32,2.41,4.14,3.95,4.48,5.01,3.85,4.14,2.17,2.8,2.89,6.45,2.65,3.71,3.42,2.41,3.23,5.44,6.31,6.74,4.62,4.14,2.5,3.22,108.82,47210620,20230323
