id,x,y,timezn_cd,m00,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,f00,f10,f15,f20,f25,f30,f35,f40,f45,f50,f55,f60,f65,f70,total,admi_cd,etl_ymd
86281938,456102,468543,7,0.49,1.46,1.46,2.68,5.36,3.9,3.66,4.39,4.63,8.29,13.9,10.24,10.97,12.69,0.73,1.71,2.93,1.46,3.9,1.71,2.44,3.17,5.12,5.12,6.34,7.8,6.83,9.26,142.64,47210610,20231204
86281938,456102,468543,10,1.71,1.22,4.39,4.63,6.09,5.36,2.19,7.07,9.99,12.18,15.6,10.24,13.89,13.64,0.49,0.97,3.9,3.9,7.55,2.44,3.41,2.68,9.99,15.11,12.43,14.38,14.13,16.33,215.91,47210610,20231209
86281939,456102,468593,22,0.41,1.01,3.86,4.26,5.07,4.67,2.03,7.31,8.32,11.77,15.02,11.77,11.16,17.26,0.81,1.42,2.84,2.64,5.89,2.23,3.25,4.87,7.51,11.57,9.33,14.0,9.94,19.68,199.9,47210610,20231207
86294126,456152,468493,9,1.03,1.23,5.97,1.85,7.2,4.11,2.88,4.53,4.11,7.82,8.85,11.11,9.46,15.84,0.62,2.06,3.09,3.91,3.91,2.67,2.88,5.35,6.17,8.43,11.11,9.67,9.26,14.4,169.52,47210610,20231225
86294127,456152,468543,23,0.61,0.81,4.07,3.86,5.08,4.07,2.03,4.07,6.71,11.39,13.02,10.17,8.95,17.09,0.61,1.42,3.66,2.85,5.29,1.63,2.03,2.85,5.08,9.36,8.54,12.41,8.75,19.11,175.52,47210610,20231207
86294129,456152,468643,6,0.28,1.11,4.16,2.22,4.16,2.77,1.94,4.16,4.44,11.1,11.1,10.26,7.77,12.76,0.28,0.28,1.11,1.94,2.22,2.5,2.22,3.61,5.55,6.66,5.55,5.55,7.77,10.26,133.73,47210610,20231220
86294129,456152,468643,13,2.22,3.89,8.62,7.51,10.29,8.34,5.84,9.18,13.35,13.62,23.63,19.74,20.02,25.57,0.84,1.95,5.28,5.56,10.84,4.45,3.61,6.95,13.07,17.24,15.57,17.52,17.52,30.03,322.25,47210610,20231230
86294129,456152,468643,21,1.11,2.22,6.11,9.72,6.95,6.95,3.61,9.17,13.89,16.67,21.11,21.11,15.28,26.11,1.11,2.22,3.89,4.44,8.06,4.17,4.44,6.11,10.56,15.28,15.28,19.72,17.78,28.9,301.97,47210610,20231207
85879686,454452,467793,20,1.31,3.32,3.42,3.47,3.47,3.67,4.12,5.99,5.23,5.63,4.28,4.17,2.31,4.32,1.71,3.62,3.57,2.41,3.37,3.27,2.67,6.04,5.28,6.59,5.43,3.47,2.16,3.57,107.87,47210620,20231220
86025994,455052,469793,16,0.46,1.74,8.15,2.64,3.55,3.17,2.72,3.55,5.06,5.96,6.04,6.04,4.38,7.4,0.38,1.81,2.64,2.04,3.85,2.87,2.87,3.7,4.6,6.26,6.34,7.24,5.66,8.0,119.12,47210550,20231218
86025994,455052,469793,18,0.68,1.88,5.12,2.56,3.16,2.86,3.08,3.39,4.29,6.62,6.47,7.45,2.71,7.59,0.53,2.11,2.33,1.2,2.63,2.33,2.11,3.23,4.66,4.66,6.17,5.87,4.29,8.73,108.71,47210550,20231206
86025994,455052,469793,20,0.67,2.08,3.42,2.45,2.9,2.08,2.82,3.27,4.46,6.02,4.83,5.94,3.64,8.03,0.37,2.01,2.82,1.49,2.45,1.63,2.38,3.34,4.53,5.35,6.46,6.09,5.5,8.39,105.42,47210550,20231227
86025996,455052,469893,21,0.56,1.77,5.95,2.25,2.9,1.93,2.33,3.14,5.07,6.19,4.91,6.36,3.22,8.61,0.4,1.85,2.33,1.37,2.9,1.53,3.3,2.74,4.67,6.03,6.03,6.92,5.31,8.36,108.93,47210550,20231207
86281938,456102,468543,15,2.43,2.43,5.84,4.38,7.54,3.4,3.89,9.24,7.3,11.19,19.7,12.4,13.62,23.1,0.49,2.43,5.11,4.86,6.57,4.86,3.16,5.84,6.32,16.05,12.89,16.05,14.11,20.18,245.38,47210610,20231225
86281938,456102,468543,17,0.24,2.2,6.59,2.68,6.34,6.34,4.64,8.78,10.74,13.18,23.18,17.57,19.03,25.13,1.46,1.46,4.88,5.86,7.81,4.15,3.9,7.08,10.0,15.13,18.06,17.57,14.88,23.67,282.55,47210610,20231226
86281939,456102,468593,17,1.01,2.63,8.29,5.46,6.47,5.26,1.82,7.68,8.89,14.75,17.99,13.95,13.74,19.6,0.81,2.43,4.45,6.27,5.05,3.84,3.64,6.27,8.29,14.55,13.95,14.75,12.13,19.81,243.78,47210610,20231231
86294126,456152,468493,10,0.62,3.09,2.67,3.29,2.88,4.73,3.29,5.76,7.82,9.67,16.66,13.99,13.78,16.87,1.44,3.7,2.26,3.5,5.35,4.11,3.29,4.32,8.02,10.49,12.96,11.93,11.31,13.99,201.79,47210610,20231226
86294126,456152,468493,22,0.82,1.23,4.53,3.5,6.99,4.32,3.29,7.61,7.2,13.37,13.58,11.93,11.31,17.49,0.82,2.26,4.32,3.29,6.17,2.67,2.47,3.7,8.43,13.99,10.9,13.17,14.4,18.31,212.07,47210610,20231208
86294127,456152,468543,7,0.41,0.61,3.86,1.22,2.64,2.24,1.83,5.49,3.46,8.14,8.95,5.9,5.9,11.38,0.2,1.22,1.22,2.85,3.05,2.03,2.44,2.64,4.07,5.49,6.3,7.12,8.14,9.76,118.56,47210610,20231225
86294127,456152,468543,10,1.02,3.25,0.2,3.46,4.88,3.46,1.42,7.53,7.53,11.39,12.61,10.58,11.59,12.0,0.81,4.27,2.24,2.03,5.49,3.25,3.05,4.07,8.54,10.78,11.59,11.8,11.8,17.08,187.72,47210610,20231207
86294127,456152,468543,12,0.61,2.85,4.07,4.88,5.7,5.29,5.09,5.7,7.93,10.58,17.9,10.58,16.88,16.88,0.81,5.09,2.03,5.49,7.12,3.86,3.86,6.31,8.95,14.04,14.85,9.97,12.81,17.9,228.03,47210610,20231229
86294129,456152,468643,7,0.84,0.84,4.74,2.51,4.46,3.34,2.79,5.02,6.41,11.15,10.59,7.52,8.36,14.2,1.12,0.56,1.95,5.02,4.46,0.84,2.79,3.34,4.74,8.08,6.13,10.31,8.64,14.48,155.23,47210610,20231223
86294129,456152,468643,12,1.67,4.72,2.22,3.61,6.39,6.39,6.67,10.0,13.06,18.06,27.78,16.67,12.22,25.28,1.67,4.72,1.94,4.17,11.11,3.89,4.45,8.89,11.67,13.34,15.56,14.72,20.0,22.78,293.65,47210610,20231212
86294129,456152,468643,23,0.56,1.94,5.0,4.17,5.56,4.44,3.61,7.22,10.0,16.67,19.44,14.44,14.44,22.5,1.11,2.22,4.72,3.89,4.72,4.17,2.22,3.61,6.39,11.94,11.67,14.17,13.61,23.89,238.32,47210610,20231204
85757809,453952,468443,18,0.42,3.57,6.08,7.34,5.66,4.2,4.41,4.41,4.83,5.46,3.57,4.62,1.47,1.68,0.63,3.15,7.76,3.99,4.83,3.36,2.94,5.04,6.71,5.46,6.08,3.57,1.26,1.47,113.97,47210620,20231218
86025994,455052,469793,22,0.89,1.71,4.76,2.31,2.38,1.56,2.23,2.9,3.8,5.73,5.21,5.66,3.2,6.84,0.52,1.41,2.46,2.53,2.08,1.71,3.2,2.83,4.76,5.43,6.18,5.36,5.43,7.74,100.82,47210550,20231229
86025996,455052,469893,21,0.65,2.11,4.86,2.43,3.16,2.75,2.11,3.24,5.02,7.37,6.4,6.32,4.94,8.59,0.49,2.19,2.67,1.94,3.16,1.78,2.75,2.83,4.94,6.48,6.32,5.67,4.86,9.72,115.75,47210550,20231219
86294128,456152,468593,15,0.48,0.77,2.59,1.34,2.88,2.98,1.83,2.59,3.17,6.34,7.49,6.24,5.76,10.28,0.48,0.48,1.54,2.88,2.4,2.21,1.44,2.69,2.98,5.96,6.44,6.44,4.71,9.12,104.51,47210610,20231231
86294128,456152,468593,21,0.57,0.67,2.58,1.34,2.68,1.43,1.72,4.49,3.73,6.78,7.55,5.64,4.97,7.07,0.57,1.34,1.62,0.67,3.06,2.01,2.1,2.39,3.63,6.5,4.97,5.73,6.31,8.51,100.63,47210610,20231215
86294129,456152,468643,20,1.11,1.39,5.28,3.34,5.56,7.79,4.73,13.07,13.63,18.91,23.36,18.64,14.74,26.15,1.39,2.5,8.07,4.17,6.95,4.45,5.84,6.95,8.34,13.35,16.97,17.8,18.91,29.76,303.15,47210610,20231214
85757809,453952,468443,18,1.46,4.79,13.73,17.06,9.36,4.58,2.29,4.16,7.91,6.87,3.95,3.95,1.04,1.67,0.42,3.54,14.36,8.32,5.83,3.75,2.91,4.37,7.49,5.83,4.79,2.29,1.66,2.08,150.46,47210620,20231231
85904065,454552,467843,18,1.4,3.75,3.9,2.71,4.74,4.37,3.07,5.21,4.95,5.88,4.37,3.96,2.5,3.8,1.98,4.74,3.33,3.23,3.96,2.81,3.7,5.0,6.3,7.29,5.36,4.63,2.29,3.64,112.87,47210620,20231222
85916253,454602,467793,18,1.61,4.15,4.68,2.93,3.27,3.17,3.12,3.9,4.34,5.17,4.49,3.46,2.15,3.03,1.91,5.61,2.78,3.02,3.51,2.59,2.88,5.22,6.15,5.85,4.68,4.78,2.0,3.95,104.4,47210620,20231212
85916253,454602,467793,20,0.89,3.36,4.2,3.41,3.31,4.05,3.6,5.18,6.07,5.33,5.33,4.0,2.17,3.85,1.48,3.7,3.75,2.42,3.7,3.26,3.16,4.74,6.32,7.06,5.28,4.29,2.27,3.85,110.03,47210620,20231226
86025994,455052,469793,13,1.14,1.44,5.91,1.82,3.56,2.73,3.18,3.48,4.85,6.29,6.82,8.33,3.94,7.58,0.91,2.65,3.11,1.74,4.09,2.2,2.27,4.24,5.07,7.27,6.44,6.14,5.45,7.66,120.31,47210550,20231211
86025996,455052,469893,18,0.56,2.65,4.74,2.89,3.05,2.97,2.73,4.33,5.54,6.82,6.26,7.79,4.98,7.7,0.56,2.81,3.21,2.09,3.21,1.69,2.33,3.85,5.38,6.82,6.66,5.78,5.54,8.03,120.97,47210550,20231214
86281938,456102,468543,7,0.97,1.46,1.95,3.41,4.63,2.92,3.17,5.6,7.31,11.45,15.35,8.28,9.02,11.94,0.73,1.46,2.19,1.95,2.68,2.19,1.95,3.66,3.66,7.55,7.55,9.26,6.34,9.5,148.13,47210610,20231214
86281938,456102,468543,15,0.73,1.46,6.1,3.17,7.32,2.93,2.44,8.3,10.0,13.18,17.32,17.32,15.37,21.47,0.49,0.98,2.2,5.86,5.86,2.68,2.93,5.61,9.76,12.44,15.13,13.18,14.4,22.44,241.07,47210610,20231228
86281939,456102,468593,8,1.21,0.61,3.84,2.83,5.05,3.23,2.83,3.64,6.06,8.48,10.1,8.48,7.27,12.51,0.61,0.81,1.82,3.64,4.24,2.02,1.62,3.43,4.85,7.27,6.46,9.9,8.08,11.92,142.81,47210610,20231223
86281939,456102,468593,12,1.22,2.04,1.83,3.87,5.09,5.09,3.05,7.74,8.96,10.38,16.9,14.66,12.21,15.68,0.81,4.27,1.42,3.05,6.11,2.85,4.27,4.89,7.33,10.79,11.81,13.64,10.99,15.06,206.01,47210610,20231218
86281939,456102,468593,13,1.62,2.84,6.28,5.47,7.5,6.08,4.26,6.69,9.73,9.93,17.23,14.39,14.59,18.64,0.61,1.42,3.85,4.05,7.9,3.24,2.63,5.07,9.53,12.57,11.35,12.77,12.77,21.89,234.9,47210610,20231230
86294127,456152,468543,8,1.42,3.66,2.64,2.44,4.88,3.66,2.03,5.29,7.32,9.76,9.97,9.15,7.73,11.8,1.02,3.86,2.03,4.07,6.1,2.03,2.24,3.86,5.49,7.32,8.14,9.56,8.75,9.56,155.78,47210610,20231222
86294127,456152,468543,16,0.81,2.03,6.51,3.05,6.92,4.47,2.44,7.12,8.95,11.39,17.09,14.24,14.24,17.7,0.81,2.24,4.47,4.27,4.47,3.86,2.03,6.92,8.34,13.63,11.59,13.63,14.24,22.78,230.24,47210610,20231222
86294127,456152,468543,23,0.0,1.22,4.27,3.05,5.49,4.27,3.05,8.54,5.69,10.58,13.22,11.19,12.0,15.45,0.81,1.83,3.86,3.05,6.71,2.44,3.25,3.46,6.71,10.58,9.15,11.39,11.59,18.5,191.35,47210610,20231219
85757809,453952,468443,13,1.07,3.84,7.68,5.76,4.27,3.63,2.13,2.99,3.63,4.05,3.63,2.77,1.07,1.92,1.49,7.47,6.61,6.19,3.63,3.84,2.35,4.91,6.61,3.84,3.63,3.63,1.71,2.99,107.34,47210620,20231216
86025994,455052,469793,12,0.9,1.21,8.59,2.64,3.84,3.69,2.71,3.46,5.2,4.22,5.8,7.08,4.14,7.83,0.61,4.22,3.16,2.26,4.22,2.49,3.54,3.84,4.59,5.72,6.4,5.95,5.42,7.31,121.04,47210550,20231228
86025996,455052,469893,19,0.8,1.93,4.91,2.41,3.3,3.14,2.9,3.78,5.07,6.27,5.15,7.56,3.78,9.5,0.48,2.49,1.93,1.37,2.98,2.25,3.06,3.3,4.91,6.76,6.6,6.19,5.39,9.17,117.38,47210550,20231207
86269750,456052,468593,15,0.63,1.9,4.43,3.37,4.85,5.27,3.79,6.53,8.43,10.33,15.6,13.07,14.75,17.49,0.42,2.53,3.79,2.95,3.37,3.79,2.53,5.48,11.59,11.59,14.12,12.86,13.28,22.13,220.87,47210610,20231209
86281939,456102,468593,8,1.02,3.46,2.85,3.05,4.68,3.25,2.03,6.1,6.31,9.15,14.04,10.37,10.17,12.01,1.63,3.25,2.03,3.46,5.49,2.85,2.44,3.05,6.92,5.49,7.32,8.54,7.53,9.97,158.46,47210610,20231228
86281939,456102,468593,18,1.22,1.42,4.87,5.07,6.29,5.48,4.87,9.33,10.95,14.8,17.44,15.62,14.2,18.45,0.61,1.83,4.87,3.45,7.3,3.85,4.26,4.66,7.1,13.38,13.59,13.38,13.18,21.7,243.17,47210610,20231213
86294126,456152,468493,17,1.03,2.67,8.43,5.55,6.58,5.35,1.85,7.82,9.05,15.02,18.31,14.19,13.99,19.95,0.83,2.47,4.53,6.38,5.14,3.91,3.7,6.38,8.43,14.81,14.19,15.02,12.34,20.16,248.08,47210610,20231231
86294127,456152,468543,23,1.02,2.64,7.32,3.86,7.12,4.27,3.46,4.07,7.93,8.75,12.41,7.93,8.75,14.03,0.41,2.03,3.46,6.1,4.88,2.85,2.24,4.27,7.12,10.98,10.58,11.39,10.37,17.28,187.52,47210610,20231231
86294128,456152,468593,12,0.77,1.53,3.16,2.77,3.16,2.77,1.82,3.06,3.54,5.55,8.42,6.12,6.31,7.95,0.67,0.86,1.44,2.2,3.73,1.34,1.15,2.2,3.92,4.21,5.55,6.22,5.17,9.48,105.07,47210610,20231230
86294129,456152,468643,17,1.67,2.78,12.51,8.62,9.18,8.62,4.73,11.96,12.51,20.02,30.58,20.3,19.74,24.47,1.67,3.34,6.12,8.9,12.51,6.39,5.84,6.67,11.12,15.57,17.52,20.02,18.35,28.08,349.79,47210610,20231230
85757809,453952,468443,18,0.64,3.2,12.36,13.42,7.46,4.26,2.13,3.41,3.2,5.33,1.7,4.47,0.85,2.34,0.85,3.62,12.57,7.46,5.33,3.41,3.41,4.9,5.75,4.47,5.11,2.77,0.64,2.14,127.2,47210620,20231224
85879686,454452,467793,17,2.11,4.53,3.72,2.87,3.32,3.52,3.07,3.67,4.53,5.49,4.23,3.42,2.32,2.97,1.81,6.09,2.77,2.32,3.02,2.62,3.22,5.64,5.89,5.84,5.23,4.28,2.72,4.22,105.44,47210620,20231226
85904065,454552,467843,22,1.04,2.91,3.06,3.12,4.41,3.79,4.41,5.97,5.71,6.34,4.31,3.89,2.13,3.84,1.56,4.15,2.86,2.86,3.69,3.53,2.86,6.23,5.97,7.11,5.14,4.0,1.92,3.9,110.71,47210620,20231204
86025994,455052,469793,19,0.62,1.91,4.44,2.75,3.21,2.68,3.14,2.6,3.52,5.36,5.28,5.89,4.74,6.89,0.38,1.84,2.37,2.52,2.83,2.37,2.98,2.68,3.83,4.97,4.9,5.59,4.44,6.96,101.69,47210550,20231231
86025994,455052,469793,20,0.38,1.84,4.53,2.69,3.61,2.54,1.69,2.61,4.46,5.53,4.3,5.84,3.77,8.07,0.54,1.61,2.23,2.0,1.92,1.69,2.92,2.31,3.84,5.61,5.23,5.99,5.3,7.84,100.89,47210550,20231225
86269750,456052,468593,9,1.05,2.95,4.01,3.59,4.85,4.01,3.16,7.17,6.75,9.91,17.51,10.55,11.39,16.24,1.48,3.16,1.69,3.16,5.7,3.16,2.95,4.43,5.48,8.86,11.18,12.02,9.28,12.02,187.71,47210610,20231228
86269750,456052,468593,13,1.27,2.53,6.12,3.59,6.75,6.75,4.22,5.06,9.07,11.18,15.19,12.02,12.65,17.93,0.84,1.48,5.48,2.53,5.06,3.37,4.22,2.95,7.38,11.81,11.81,12.65,11.81,18.98,214.7,47210610,20231216
86281938,456102,468543,19,1.95,2.44,9.76,3.66,9.27,11.47,5.37,10.25,14.4,15.13,23.42,15.62,13.91,24.16,0.73,2.2,4.88,6.34,8.78,5.37,5.86,7.08,8.3,19.28,18.79,17.81,15.62,21.96,303.81,47210610,20231220
86281939,456102,468593,18,1.62,2.02,5.46,3.24,6.48,7.08,3.85,8.1,8.3,13.97,16.19,12.95,11.33,18.02,0.6,3.24,5.87,2.63,5.26,2.43,4.66,6.48,10.93,11.94,11.13,12.55,11.54,19.64,227.51,47210610,20231202
86294127,456152,468543,21,0.81,1.63,6.1,3.66,5.29,5.69,2.64,7.32,7.73,10.78,16.88,9.76,11.39,17.89,0.81,2.03,3.46,3.05,6.71,3.86,3.66,4.07,8.75,12.61,12.81,13.63,15.86,20.13,219.01,47210610,20231219
86294127,456152,468543,22,0.81,1.42,5.9,2.85,5.08,5.9,1.83,7.73,8.54,13.83,16.27,11.59,9.76,16.27,0.61,2.24,4.27,4.88,6.31,3.46,2.85,4.27,7.53,12.0,12.41,13.83,10.78,17.49,210.71,47210610,20231220
86294128,456152,468593,13,0.38,0.76,2.27,1.32,2.46,2.55,1.7,4.06,4.54,5.29,7.84,6.33,5.39,9.55,0.66,1.32,1.98,2.65,3.02,1.89,2.74,2.65,3.31,5.1,6.99,6.8,5.95,8.41,107.91,47210610,20231229
86294129,456152,468643,7,1.39,1.95,7.24,3.62,7.52,4.18,4.18,8.08,8.63,9.75,11.42,5.85,8.63,12.26,0.28,1.39,2.23,3.9,4.18,2.79,3.34,5.85,4.18,6.13,7.24,10.03,10.31,10.3,166.85,47210610,20231231
85916253,454602,467793,21,1.28,2.7,2.99,2.75,3.39,3.68,3.14,5.6,4.96,5.84,4.47,3.44,2.9,3.68,1.57,3.44,2.85,2.11,3.14,3.39,2.85,6.48,5.84,6.09,4.61,4.02,1.91,3.04,102.16,47210620,20231219
86025996,455052,469893,10,0.8,1.04,8.72,1.76,2.88,3.12,2.88,2.96,5.52,5.2,5.68,8.24,4.8,9.28,0.96,3.52,1.6,1.92,4.24,2.4,2.64,4.4,5.44,5.92,7.68,6.64,6.64,7.76,124.64,47210550,20231204
86025996,455052,469893,17,0.24,1.95,5.28,2.52,2.92,2.19,2.84,3.09,4.55,5.44,5.03,6.98,5.68,8.04,0.57,1.22,1.46,1.71,2.84,1.71,2.84,3.09,4.06,5.03,7.31,6.66,5.6,9.34,110.19,47210550,20231209
86281938,456102,468543,10,1.7,1.7,6.82,2.43,8.03,3.9,3.17,6.09,10.96,10.23,13.15,12.9,11.2,18.5,0.73,1.22,5.84,5.6,3.9,3.41,3.9,5.6,9.01,12.9,14.12,11.93,13.15,18.99,221.08,47210610,20231223
86294128,456152,468593,16,0.67,0.67,3.17,1.63,3.46,2.79,1.54,2.4,4.52,4.62,6.06,6.25,7.5,9.43,0.19,1.35,2.31,1.73,2.31,1.83,1.15,2.21,2.88,5.0,5.1,5.38,5.67,10.19,102.01,47210610,20231223
86294129,456152,468643,9,1.95,2.23,4.45,4.45,5.57,5.29,3.9,8.07,8.9,14.75,16.7,16.42,10.85,21.7,0.0,1.95,5.29,2.78,5.84,3.9,2.5,5.57,8.9,12.24,13.91,13.64,15.58,16.42,233.75,47210610,20231202
86294129,456152,468643,15,1.39,2.23,7.52,3.9,8.36,8.63,5.29,7.52,9.19,18.38,21.73,18.1,16.71,29.8,1.39,1.39,4.46,8.36,6.96,6.41,4.18,7.8,8.63,17.27,18.66,18.66,13.65,26.47,303.04,47210610,20231231
85879686,454452,467793,22,0.85,2.67,3.72,2.06,3.77,3.22,3.52,5.13,5.08,5.28,4.02,4.12,2.06,3.47,1.46,3.47,2.77,2.51,3.42,3.02,2.92,5.48,5.88,6.19,5.18,4.22,1.61,3.87,100.97,47210620,20231213
86025994,455052,469793,21,0.61,1.97,4.55,2.27,2.96,2.58,1.97,3.03,4.7,6.9,5.99,5.91,4.62,8.03,0.45,2.05,2.5,1.82,2.96,1.67,2.58,2.65,4.62,6.06,5.91,5.3,4.55,9.09,108.3,47210550,20231219
86269750,456052,468593,11,1.48,2.32,0.63,4.64,5.48,3.79,3.79,6.96,8.22,11.38,17.49,15.6,11.8,14.75,1.69,3.58,1.48,2.53,6.96,3.16,4.64,6.11,8.01,13.49,11.59,9.7,11.17,20.02,212.46,47210610,20231214
86269750,456052,468593,20,1.69,0.63,7.16,4.84,5.69,6.11,2.53,7.37,8.85,12.01,15.38,12.01,13.06,16.64,0.63,2.32,5.27,4.0,3.79,2.74,2.74,6.95,9.9,16.01,13.06,12.64,15.38,17.28,226.68,47210610,20231223
86281938,456102,468543,9,1.46,3.41,1.71,2.68,4.63,5.36,2.44,10.0,8.78,15.12,18.29,12.68,10.24,13.9,0.98,3.9,0.98,1.95,5.36,2.44,3.66,3.9,7.56,11.46,14.14,12.68,11.7,16.33,207.74,47210610,20231206
86281939,456102,468593,21,1.8,1.2,7.61,3.2,4.0,5.0,3.6,6.01,5.81,13.21,13.61,10.61,10.41,17.42,0.8,2.0,3.8,3.8,5.81,2.2,2.6,5.81,6.01,13.61,9.61,11.81,12.41,19.63,203.39,47210610,20231224
85879686,454452,467793,17,2.11,4.22,2.66,3.42,3.72,3.11,3.52,4.67,4.72,5.73,4.82,4.17,2.51,3.31,1.76,6.43,2.26,2.56,3.11,2.71,3.67,5.43,6.18,4.97,4.92,4.22,2.31,3.97,107.19,47210620,20231201
86025994,455052,469793,17,0.61,2.35,6.44,2.65,4.17,2.5,3.26,3.79,5.45,6.29,6.29,6.97,3.26,6.74,0.23,2.27,2.58,2.05,3.26,2.12,1.97,3.33,4.77,6.29,5.61,6.89,4.62,8.03,114.79,47210550,20231211
86025996,455052,469893,11,0.96,1.04,9.79,2.65,4.01,3.69,2.57,4.33,5.78,5.94,5.86,7.46,3.85,6.58,0.72,2.81,2.65,2.09,4.33,2.09,2.57,4.73,5.38,6.5,7.62,7.46,5.54,8.1,127.1,47210550,20231228
86025996,455052,469893,20,0.64,2.16,4.4,2.8,3.44,1.6,2.24,4.8,5.28,6.24,5.68,7.76,3.84,8.64,0.56,2.16,2.0,1.36,2.8,1.6,2.88,3.12,4.56,6.24,7.68,6.8,4.48,8.88,114.64,47210550,20231204
86025996,455052,469893,22,0.55,2.04,4.08,2.2,2.43,1.65,2.28,2.59,4.16,6.75,5.1,6.67,3.14,8.0,0.31,1.96,2.67,2.35,2.59,1.88,2.35,2.67,4.32,5.57,5.96,5.26,5.33,7.53,102.39,47210550,20231227
86269750,456052,468593,14,0.84,2.53,4.43,2.95,5.48,4.22,4.22,4.43,9.07,9.7,18.35,16.03,12.45,19.62,1.9,2.11,4.01,4.64,5.48,2.95,3.38,5.7,9.28,9.91,12.87,14.77,11.81,20.89,224.02,47210610,20231226
86281939,456102,468593,15,0.61,2.04,7.36,2.25,5.11,4.5,3.27,6.33,8.58,9.6,18.8,11.03,11.03,18.19,1.23,0.82,2.66,5.52,6.13,3.27,4.29,5.72,8.79,11.03,12.26,12.26,12.26,17.57,212.51,47210610,20231229
86281939,456102,468593,18,1.01,1.81,6.04,4.63,8.05,7.04,5.43,10.06,10.26,13.48,15.29,16.3,14.69,20.51,1.01,2.01,3.22,6.04,7.65,4.02,3.02,6.04,7.85,12.27,13.28,16.3,11.67,23.54,252.52,47210610,20231221
86294127,456152,468543,19,1.02,1.22,7.12,5.08,5.69,5.69,3.66,5.49,9.97,16.27,15.66,13.63,11.8,15.65,0.81,2.44,5.9,3.86,5.49,1.83,2.85,5.9,9.76,15.05,13.02,15.05,15.66,19.31,234.88,47210610,20231223
86294127,456152,468543,19,1.42,1.83,6.51,4.68,6.71,6.71,2.85,10.37,7.93,14.44,16.07,14.03,13.02,15.66,0.61,3.46,5.29,2.24,5.9,2.24,3.25,5.49,12.41,11.59,12.61,12.41,13.02,18.1,230.85,47210610,20231202
86025994,455052,469793,14,1.2,1.65,5.91,2.02,2.92,2.62,2.69,3.59,4.42,6.21,5.02,5.54,3.22,9.81,0.45,2.99,1.87,2.1,3.59,2.25,2.1,3.59,5.39,5.39,5.61,5.76,4.27,7.71,109.89,47210550,20231201
