id,x,y,timezn_cd,m00,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,f00,f10,f15,f20,f25,f30,f35,f40,f45,f50,f55,f60,f65,f70,total,admi_cd,etl_ymd
85904065,454552,467843,22,1.03,2.88,3.19,2.67,3.65,3.86,4.17,5.35,5.81,5.97,3.81,4.11,2.26,3.39,1.6,3.39,2.57,2.57,3.34,3.09,2.78,5.66,6.74,6.99,5.14,3.7,1.54,3.8,105.06,47210620,20231108
85916253,454602,467793,17,2.0,4.67,2.24,2.73,2.82,2.68,3.36,4.04,4.24,4.14,4.92,4.33,2.58,3.75,2.29,6.13,2.0,2.53,3.12,2.48,3.46,5.31,5.45,5.89,4.19,4.14,2.34,4.24,102.07,47210620,20231107
85916253,454602,467793,19,1.07,3.41,3.26,2.58,3.7,3.7,4.23,4.43,5.11,5.35,4.72,3.21,2.48,3.5,1.8,4.04,3.36,2.73,3.16,2.29,3.21,5.5,5.6,6.52,4.19,4.09,2.29,3.46,102.99,47210620,20231108
86281938,456102,468543,8,2.19,2.67,3.64,3.4,4.86,5.34,3.89,8.5,7.29,11.9,13.36,11.42,10.44,14.58,0.97,1.46,2.91,3.4,5.1,2.91,2.43,4.86,6.8,8.5,7.77,10.93,12.14,13.6,187.26,47210610,20231119
86294126,456152,468493,19,1.03,1.23,5.76,3.09,5.76,6.99,3.7,7.82,11.31,16.66,15.22,15.63,11.52,19.96,0.62,1.44,4.32,3.91,6.17,3.91,2.67,4.11,10.08,12.34,17.69,13.78,17.28,18.1,242.1,47210610,20231122
86294129,456152,468643,15,0.56,3.08,7.56,5.88,8.4,7.0,3.36,7.28,8.96,16.52,18.2,16.52,14.28,23.52,1.12,3.92,6.16,5.6,7.0,4.48,4.2,7.0,10.92,14.28,17.08,14.56,19.6,30.24,287.28,47210610,20231119
86294129,456152,468643,16,1.12,3.07,4.47,5.03,6.7,7.54,4.19,8.94,10.61,18.16,22.62,18.99,20.11,28.77,0.56,2.79,4.19,4.47,8.1,5.03,3.63,6.7,11.73,15.36,16.48,17.88,16.76,27.93,301.93,47210610,20231127
86025994,455052,469793,20,0.69,1.51,5.83,2.04,3.48,1.82,2.57,3.71,4.09,5.91,5.07,7.34,3.79,7.56,0.76,1.97,2.2,1.82,2.95,1.21,2.65,2.27,4.69,6.66,5.15,5.45,5.0,8.93,107.12,47210550,20231123
86269750,456052,468593,14,0.84,1.69,6.54,3.58,5.06,4.22,3.37,6.11,9.28,9.7,13.28,12.02,11.17,20.66,0.42,2.11,6.96,3.37,5.69,1.9,2.95,4.64,6.75,9.7,9.91,14.76,12.86,18.99,208.53,47210610,20231105
86281938,456102,468543,10,1.95,3.9,2.2,3.42,3.9,3.42,2.93,10.25,8.54,13.17,16.83,13.17,14.15,17.81,0.98,4.39,3.17,3.17,5.12,3.17,3.42,6.34,10.49,7.81,13.9,14.39,13.9,20.49,226.38,47210610,20231117
86294127,456152,468543,21,0.41,1.42,7.32,5.09,7.73,5.9,4.27,8.95,8.95,14.65,13.42,11.8,11.8,18.31,1.22,1.83,4.27,5.49,7.12,4.68,4.68,6.51,7.53,12.61,12.41,12.41,12.41,18.91,232.1,47210610,20231103
86294128,456152,468593,13,1.14,1.04,1.61,2.18,3.5,1.61,1.32,3.97,4.07,4.92,7.28,7.85,5.2,7.28,0.76,1.04,1.42,1.89,3.69,1.51,1.42,2.36,4.54,6.24,6.62,5.2,5.77,8.32,103.75,47210610,20231124
86294129,456152,468643,13,1.66,3.59,0.83,3.04,6.36,3.04,4.15,8.3,12.72,10.78,21.85,24.89,13.27,26.56,1.11,5.53,1.94,5.81,5.53,3.04,4.7,8.02,12.44,15.76,15.76,17.7,15.76,27.66,281.8,47210610,20231102
86294129,456152,468643,14,1.66,3.04,3.31,3.59,5.8,5.52,1.38,9.94,11.32,10.21,21.26,20.98,17.94,28.44,1.66,4.14,2.76,4.14,6.07,5.52,4.97,7.45,10.49,19.05,17.11,18.49,20.15,29.54,295.93,47210610,20231120
86025994,455052,469793,11,1.2,1.72,5.99,1.2,3.15,2.92,2.4,3.75,4.42,5.17,5.62,7.04,4.72,8.31,0.82,3.15,2.55,1.8,4.05,2.1,2.85,3.37,5.1,6.89,6.07,6.22,4.8,7.2,114.58,47210550,20231101
86281938,456102,468543,6,0.73,1.71,3.66,3.17,4.63,3.66,2.44,4.14,3.66,9.02,7.8,10.24,8.53,7.56,0.24,0.49,1.46,1.46,2.68,2.19,3.17,2.68,3.9,7.07,7.8,6.58,4.14,7.8,122.61,47210610,20231105
86294129,456152,468643,10,1.39,3.06,5.83,4.45,6.95,6.67,3.61,8.33,6.67,15.0,15.84,18.06,18.06,26.39,0.83,1.11,3.61,3.33,6.11,4.45,2.5,4.45,11.11,12.22,16.67,13.89,15.0,26.67,262.26,47210610,20231105
86294129,456152,468643,18,0.55,2.76,7.74,3.87,8.84,7.74,5.53,10.78,11.88,21.55,28.46,17.13,18.79,26.8,0.28,2.21,8.57,5.8,5.25,5.8,5.25,6.08,13.26,17.96,18.24,21.55,20.72,31.22,334.61,47210610,20231110
85879686,454452,467793,20,1.1,3.01,3.57,2.66,3.87,3.57,3.72,5.73,5.17,7.48,4.82,3.87,2.16,3.36,1.46,3.47,2.61,2.86,3.97,2.41,3.11,5.88,5.27,6.73,4.67,3.52,1.81,3.52,105.38,47210620,20231106
85879686,454452,467793,21,0.8,2.46,2.86,3.31,3.51,3.16,3.76,5.07,5.72,5.32,4.27,4.11,2.46,3.06,1.71,4.06,2.66,3.11,3.61,3.16,2.81,4.47,6.02,6.97,5.17,3.36,2.16,3.36,102.5,47210620,20231101
85904065,454552,467843,19,0.87,3.28,3.39,3.8,4.05,4.26,4.36,6.11,5.34,6.36,4.26,5.29,2.67,3.95,2.0,4.62,3.08,2.57,3.54,3.28,3.23,5.95,5.54,7.08,4.41,4.77,2.67,3.39,114.12,47210620,20231102
85916253,454602,467793,18,1.18,4.27,3.29,2.7,3.92,3.63,3.53,5.2,4.51,5.94,4.81,3.88,2.84,3.29,1.77,6.13,2.6,3.29,3.83,2.7,2.65,6.18,5.69,6.87,5.25,4.27,1.91,3.59,109.72,47210620,20231127
85916253,454602,467793,19,1.28,3.83,3.63,2.9,3.88,3.29,3.63,4.86,5.64,5.69,5.06,4.42,2.26,3.59,1.67,4.37,2.11,2.75,3.34,2.41,2.31,6.14,5.35,6.72,5.3,4.42,2.01,3.58,106.44,47210620,20231114
86025996,455052,469893,12,1.2,1.68,9.04,1.52,3.36,3.44,3.36,3.12,5.44,7.28,5.52,6.16,4.32,7.76,0.8,4.4,1.44,2.64,3.76,2.0,2.32,4.24,6.4,5.76,5.6,5.84,4.96,7.04,120.4,47210550,20231129
86025996,455052,469893,22,0.57,1.37,4.85,2.1,2.83,2.02,2.35,2.99,4.69,5.99,6.07,5.82,3.96,8.18,0.4,2.1,2.51,1.78,2.75,1.94,2.67,2.67,3.4,6.71,6.39,6.07,4.93,8.66,106.77,47210550,20231123
86269750,456052,468593,11,1.48,2.74,0.63,3.38,6.97,5.28,5.07,9.08,8.02,7.81,13.3,14.78,10.98,17.96,1.48,4.01,1.9,3.17,5.07,2.96,3.8,4.43,9.29,10.56,12.25,14.99,9.29,17.95,208.63,47210610,20231102
86269750,456052,468593,13,1.9,3.37,2.74,2.53,5.48,3.37,2.95,7.8,5.9,12.85,13.07,15.17,9.69,17.08,1.26,4.64,3.16,4.21,4.64,2.95,2.32,5.9,11.17,9.9,14.54,13.07,13.7,18.97,214.33,47210610,20231114
86281938,456102,468543,6,0.24,0.49,2.68,2.43,4.62,4.38,3.16,4.38,4.38,8.03,11.67,7.3,6.32,8.02,0.49,0.49,1.46,0.97,2.43,1.46,1.95,2.19,3.16,4.38,4.62,6.57,5.84,7.79,111.9,47210610,20231128
86281938,456102,468543,6,0.49,0.49,1.22,2.92,3.65,2.43,1.22,4.87,2.43,9.0,8.76,8.52,8.03,9.25,0.24,0.97,2.19,1.7,2.43,0.97,1.22,1.95,5.11,4.14,3.89,6.08,8.52,7.06,109.75,47210610,20231113
86281939,456102,468593,11,1.22,3.45,1.01,3.85,5.67,5.67,2.43,7.5,8.11,10.54,15.0,17.23,11.96,18.24,1.01,3.85,2.03,3.04,6.69,4.66,4.46,6.08,10.94,11.15,15.2,12.77,8.92,17.63,220.31,47210610,20231107
86294126,456152,468493,12,1.23,2.67,1.44,3.29,4.73,4.73,3.5,8.43,8.64,9.87,17.07,14.61,9.87,15.43,1.44,4.11,1.44,1.65,4.94,4.94,2.26,6.79,6.99,12.55,10.9,13.99,10.9,13.58,201.99,47210610,20231129
86269750,456052,468593,10,2.32,3.37,1.05,3.37,3.8,4.64,3.59,5.9,8.65,11.81,15.39,12.65,9.28,15.18,1.69,4.85,1.9,2.74,4.64,2.11,2.32,5.48,7.59,8.44,11.6,9.7,11.39,17.29,192.74,47210610,20231101
86281938,456102,468543,8,1.71,2.93,1.95,4.89,4.89,5.37,4.15,8.06,6.6,15.88,16.37,14.41,10.02,15.63,1.47,5.62,2.2,2.2,6.11,2.44,1.22,6.11,6.6,9.28,11.24,11.73,10.51,14.17,203.76,47210610,20231124
86281939,456102,468593,16,0.6,1.2,6.22,5.21,6.82,4.41,3.61,6.62,6.62,13.03,14.64,12.43,12.43,15.43,0.6,3.21,5.41,5.61,6.02,5.41,3.61,4.81,6.82,10.83,12.63,10.63,14.24,21.86,220.96,47210610,20231119
86294129,456152,468643,15,1.11,4.15,6.63,3.87,4.97,6.91,2.76,9.95,12.99,10.23,19.62,22.39,15.75,24.6,0.28,3.04,8.57,4.97,6.08,4.97,4.42,4.97,9.95,17.96,17.69,19.35,17.69,39.25,305.12,47210610,20231115
86294129,456152,468643,23,1.38,1.66,5.52,3.86,7.45,6.35,1.66,8.56,12.42,14.63,15.73,14.35,12.97,25.66,0.28,3.31,5.52,3.59,4.97,1.66,4.69,4.14,10.21,11.32,12.15,14.35,16.56,24.56,249.51,47210610,20231120
86025996,455052,469893,13,0.96,1.52,6.49,2.08,2.96,2.32,3.04,3.84,4.56,6.73,5.61,6.65,4.32,8.24,0.88,4.4,2.4,2.08,4.08,3.12,2.0,5.12,5.77,6.65,6.57,6.57,5.12,8.96,123.04,47210550,20231120
86281939,456102,468593,9,1.43,3.88,1.22,2.86,4.28,4.08,2.65,6.73,7.34,11.42,18.36,14.28,9.38,16.53,1.02,3.67,1.84,1.84,4.9,2.04,1.84,2.65,6.12,7.34,10.4,9.38,11.22,16.32,185.02,47210610,20231106
86281939,456102,468593,16,0.82,2.05,4.91,3.07,6.96,5.93,4.5,9.82,8.8,12.28,15.76,14.53,12.28,21.48,1.02,1.43,6.75,3.68,4.71,4.71,2.46,5.12,9.0,13.71,11.66,12.69,12.07,24.15,236.35,47210610,20231110
86281939,456102,468593,20,1.22,2.23,4.88,5.49,6.5,5.89,3.05,9.75,8.94,13.41,17.47,13.21,12.6,20.12,0.81,1.42,4.67,2.23,6.5,3.45,4.06,5.08,7.31,13.41,13.41,11.78,12.8,20.71,232.4,47210610,20231109
86294126,456152,468493,14,0.82,1.85,5.55,3.7,8.02,4.32,3.7,5.76,5.55,9.87,10.9,15.22,14.19,20.98,1.65,2.26,5.35,1.23,3.5,1.65,2.67,6.99,7.2,8.02,9.67,10.08,13.17,17.29,201.16,47210610,20231111
86294127,456152,468543,8,1.83,3.46,2.03,2.44,4.07,4.07,2.64,7.93,6.51,11.59,15.25,11.8,10.98,12.2,1.22,3.66,4.27,2.44,4.07,2.44,2.03,3.25,6.1,6.92,7.53,11.59,8.95,13.02,174.29,47210610,20231108
86294127,456152,468543,10,2.03,3.05,0.81,3.05,4.27,3.25,3.05,5.29,7.53,11.39,13.22,13.42,10.58,16.27,0.81,3.25,1.22,1.63,4.47,2.24,2.64,5.08,6.31,9.56,13.63,9.56,10.17,17.08,184.86,47210610,20231122
86294127,456152,468543,23,1.02,2.64,3.25,3.46,6.1,4.07,2.85,7.53,6.71,14.44,14.85,9.56,10.78,15.25,0.41,1.63,2.64,3.46,5.9,3.05,3.25,4.27,8.34,9.36,8.75,11.8,11.39,15.66,192.42,47210610,20231118
86294129,456152,468643,7,0.83,2.22,1.94,3.89,3.89,4.16,2.78,7.22,5.83,14.71,18.32,18.6,13.33,14.44,0.83,1.94,3.33,2.22,5.27,2.78,2.5,3.61,6.11,4.16,7.22,10.55,9.99,11.67,184.34,47210610,20231101
85916253,454602,467793,13,2.27,14.01,2.75,2.51,3.5,3.64,3.79,3.64,3.64,4.45,5.06,4.02,2.13,2.94,2.7,9.18,2.18,2.08,2.93,2.13,2.46,4.4,4.64,4.5,4.64,2.79,1.85,3.88,108.71,47210620,20231103
86025994,455052,469793,13,0.91,1.82,4.69,1.59,3.03,3.03,2.72,2.95,4.39,5.07,4.77,5.52,2.95,8.78,0.61,1.97,1.36,1.89,4.08,2.04,2.27,2.42,5.14,6.58,5.67,5.6,5.07,8.18,105.1,47210550,20231116
86025994,455052,469793,19,0.97,1.5,6.44,1.87,3.0,2.17,1.95,3.67,4.57,6.97,5.85,7.12,2.92,7.94,0.37,1.8,2.55,1.65,2.4,1.8,2.25,3.22,5.17,4.8,6.14,6.22,3.52,8.54,107.37,47210550,20231101
86269750,456052,468593,21,0.42,2.53,3.8,4.22,6.33,5.28,3.8,7.18,10.98,12.24,17.73,12.87,11.19,20.68,0.84,2.95,4.43,2.11,5.7,2.32,2.32,5.28,9.5,10.34,9.71,12.66,14.14,20.68,222.23,47210610,20231106
86269750,456052,468593,22,1.06,1.48,4.86,2.96,5.28,6.13,1.27,7.61,9.72,12.68,12.25,10.14,11.41,19.65,0.42,2.75,4.01,2.75,4.23,3.17,4.01,3.59,7.18,11.62,10.99,13.52,11.41,19.64,205.79,47210610,20231120
86294126,456152,468493,7,0.21,1.85,3.5,3.09,4.53,2.88,3.09,3.91,3.7,8.64,9.26,9.67,8.43,10.29,0.41,0.41,1.65,1.65,2.47,2.67,2.47,3.09,4.32,6.58,7.61,8.43,5.97,8.02,128.8,47210610,20231105
86294126,456152,468493,9,1.03,3.5,1.44,3.09,5.55,4.11,3.09,6.58,5.55,9.67,12.75,12.75,10.9,13.78,1.03,4.11,1.23,1.23,4.32,2.88,3.09,4.53,5.35,9.46,8.23,10.9,10.7,15.23,176.08,47210610,20231127
86294127,456152,468543,7,0.2,0.61,1.22,2.44,1.63,3.46,4.07,6.1,3.86,11.8,10.17,10.78,10.58,9.56,0.61,1.02,0.81,2.44,1.42,2.03,2.03,4.07,4.27,5.7,5.9,11.19,8.95,8.94,135.86,47210610,20231108
86294128,456152,468593,17,0.58,0.78,3.69,2.33,4.47,2.53,1.46,2.62,5.54,6.99,8.94,7.19,6.7,9.33,0.19,1.07,2.82,2.14,2.91,2.23,1.46,2.33,4.66,6.41,6.02,5.83,6.31,10.58,118.11,47210610,20231125
86038184,455102,469843,13,0.79,1.19,6.03,1.52,2.98,2.19,2.65,3.18,4.17,5.1,4.83,6.29,3.91,7.81,0.59,2.72,1.52,1.32,4.11,1.99,1.52,3.25,4.17,5.83,4.9,4.57,4.17,7.15,100.45,47210550,20231121
86269750,456052,468593,16,0.84,2.32,8.24,4.22,4.86,6.55,1.9,7.39,11.19,9.93,16.47,17.53,13.52,20.69,0.63,2.53,6.34,2.75,5.49,3.8,2.96,3.8,9.71,12.25,12.46,13.94,14.78,27.24,244.33,47210610,20231115
86281938,456102,468543,19,1.21,1.46,6.8,2.43,6.31,4.85,3.15,10.19,6.55,10.44,15.53,17.23,13.35,24.03,0.97,2.18,5.58,4.61,6.31,4.37,3.64,5.82,6.55,12.86,11.16,15.29,17.72,23.05,243.64,47210610,20231112
86294127,456152,468543,15,0.81,3.05,4.88,2.85,3.66,5.09,2.03,7.32,9.56,7.53,14.44,16.48,11.59,18.11,0.2,2.24,6.31,3.66,4.47,3.66,3.25,3.66,7.32,13.22,13.02,14.24,13.02,28.88,224.55,47210610,20231115
86294127,456152,468543,20,0.81,1.63,6.1,2.85,5.9,5.29,2.64,8.95,9.97,12.0,15.66,13.22,14.04,21.15,0.61,2.44,5.49,3.05,4.07,4.68,3.46,4.48,7.73,13.22,10.17,13.43,14.04,23.4,230.48,47210610,20231120
86294129,456152,468643,5,1.96,2.52,3.64,2.52,3.36,5.04,2.24,5.32,4.48,7.56,6.16,5.04,5.32,6.16,1.12,0.84,1.68,2.24,2.52,1.4,2.24,3.08,6.16,3.64,5.04,7.56,5.88,7.56,112.28,47210610,20231119
85879686,454452,467793,18,1.05,4.12,2.76,3.52,3.77,4.52,3.77,5.83,5.38,5.78,5.03,3.37,2.56,2.71,1.56,5.68,2.87,3.12,3.97,2.61,2.97,6.59,6.38,6.43,5.78,4.17,2.51,3.67,112.48,47210620,20231124
86025996,455052,469893,13,0.72,1.52,6.02,1.52,3.13,3.53,2.57,4.17,5.7,6.66,5.86,6.9,4.73,8.34,0.88,3.13,2.01,2.09,3.45,2.25,2.73,3.37,5.22,6.5,5.38,5.78,4.97,8.27,117.4,47210550,20231130
86025996,455052,469893,21,0.73,1.62,4.04,1.37,2.58,2.02,2.1,3.07,4.52,5.65,5.57,5.9,3.23,7.35,0.73,2.5,2.58,2.18,2.1,1.45,2.83,2.83,4.04,5.01,5.74,5.98,4.85,8.88,101.45,47210550,20231116
86269750,456052,468593,13,1.68,2.11,2.32,3.16,5.26,3.16,3.58,6.74,6.95,10.53,16.85,13.27,11.16,17.9,1.9,3.79,1.47,5.26,5.48,3.37,2.74,5.05,8.63,9.9,12.0,13.06,12.42,19.58,209.32,47210610,20231113
86294126,456152,468493,22,0.82,2.26,4.32,3.29,7.61,3.91,2.06,6.17,8.43,12.75,13.78,10.49,10.9,17.08,0.41,2.06,3.5,3.5,5.35,2.47,3.09,3.29,8.02,13.17,10.49,12.14,13.99,19.74,205.09,47210610,20231128
86294126,456152,468493,23,0.21,1.65,4.53,3.29,5.35,3.91,1.44,4.32,7.2,12.34,15.22,9.67,10.49,15.02,0.41,1.65,2.88,2.88,4.11,2.26,1.85,3.7,7.82,11.52,9.46,11.11,10.49,21.59,186.37,47210610,20231101
86294127,456152,468543,13,2.44,2.24,3.46,4.68,7.53,3.46,2.85,8.54,8.75,10.58,15.66,16.88,11.19,15.66,1.63,2.24,3.05,4.07,7.93,3.25,3.05,5.09,9.76,13.42,14.24,11.19,12.41,17.89,223.14,47210610,20231124
86294127,456152,468543,18,1.22,0.81,4.68,3.66,6.71,6.91,2.03,9.97,9.97,12.61,17.29,16.47,14.85,16.89,1.02,1.22,4.88,4.27,6.91,3.46,5.9,5.08,5.9,12.0,12.41,14.03,15.25,22.37,238.77,47210610,20231128
86294128,456152,468593,16,0.29,0.96,2.48,1.62,2.67,1.91,1.53,2.87,4.2,4.01,6.88,5.35,6.59,9.94,0.29,1.24,2.39,1.91,2.67,1.24,1.53,2.39,3.63,5.44,5.25,5.63,6.21,10.31,101.43,47210610,20231105
86294129,456152,468643,8,2.21,3.87,1.38,4.42,4.7,4.42,3.04,12.99,9.67,16.86,17.69,17.69,11.33,17.69,1.93,6.36,4.97,3.59,5.8,3.04,4.15,5.8,9.12,9.4,10.23,12.44,11.33,18.8,234.92,47210610,20231115
86294129,456152,468643,16,1.11,3.04,10.78,5.53,6.36,8.57,2.49,9.67,14.65,12.99,21.56,22.94,17.69,27.08,0.83,3.32,8.29,3.59,7.19,4.97,3.87,4.97,12.71,16.03,16.31,18.24,19.35,35.65,319.78,47210610,20231115
85904065,454552,467843,19,0.77,2.79,4.19,3.73,3.57,2.79,3.47,4.4,5.43,5.85,4.71,3.78,1.92,3.89,1.24,3.05,3.31,2.38,3.52,2.48,2.85,4.81,4.81,5.49,5.43,3.73,2.28,3.83,100.5,47210620,20231111
85916253,454602,467793,20,0.98,3.14,3.78,2.26,3.19,4.41,4.02,5.74,5.3,5.4,4.66,4.27,2.4,2.95,1.38,3.83,2.85,3.34,3.19,2.89,2.5,5.89,5.79,5.74,4.07,4.27,2.01,2.89,103.14,47210620,20231123
86025996,455052,469893,14,1.12,1.69,5.78,2.01,2.89,3.61,2.41,3.93,4.65,7.06,5.38,6.74,4.17,8.02,0.88,3.37,2.41,2.17,4.73,2.65,3.13,3.69,5.54,6.82,5.46,5.22,5.7,8.27,119.5,47210550,20231130
86269750,456052,468593,20,1.06,1.9,5.7,5.06,7.17,4.22,2.74,8.02,9.71,10.13,17.52,13.29,11.82,18.58,0.84,1.48,3.8,2.74,4.85,3.59,4.01,5.91,8.86,12.66,10.76,14.14,12.66,19.63,222.85,47210610,20231129
86281938,456102,468543,18,0.49,2.68,6.08,3.65,6.08,6.57,4.14,9.49,11.92,18.74,21.41,15.57,14.36,24.82,0.49,1.46,9.98,2.92,7.79,4.62,2.68,5.84,7.54,12.41,13.63,16.79,17.28,24.81,274.24,47210610,20231113
86281938,456102,468543,23,0.24,1.46,5.36,3.17,6.58,3.9,3.66,8.05,7.32,12.19,17.56,11.95,13.9,20.48,1.95,1.46,5.12,2.93,4.39,2.44,3.66,5.12,9.27,12.92,10.49,12.68,16.09,20.97,225.31,47210610,20231111
86281939,456102,468593,11,1.02,2.65,0.61,2.65,5.71,4.28,2.24,6.94,6.32,9.79,15.3,17.34,11.83,18.77,1.22,4.28,3.47,3.26,5.92,2.65,3.67,5.3,8.98,8.98,10.2,12.44,9.18,15.1,200.1,47210610,20231103
86281939,456102,468593,14,0.2,1.6,3.41,4.01,5.81,5.01,2.41,5.41,6.02,9.62,12.83,10.03,8.62,14.03,0.8,2.21,4.81,4.01,4.61,2.41,3.21,4.41,5.01,10.23,9.02,10.03,11.83,20.85,182.45,47210610,20231119
86294126,456152,468493,14,1.65,1.85,8.23,3.09,5.35,5.14,2.06,5.55,10.08,11.73,11.93,13.17,13.78,17.08,1.23,1.65,3.91,2.88,5.14,3.29,3.09,6.17,9.05,12.55,12.14,11.73,15.22,18.72,217.46,47210610,20231118
86294129,456152,468643,7,0.84,0.56,3.09,2.8,4.77,4.77,4.49,5.05,5.89,8.41,11.5,12.62,12.06,13.46,1.68,0.56,2.24,1.4,3.09,2.52,3.09,3.93,6.17,7.85,7.85,8.97,9.26,9.25,158.17,47210610,20231112
86294129,456152,468643,11,3.35,1.95,6.42,6.14,6.69,3.35,2.51,6.69,6.42,13.39,22.04,14.23,13.95,28.17,1.12,2.79,3.91,3.91,4.18,3.91,3.35,3.63,10.04,13.95,11.72,14.23,13.39,22.32,247.75,47210610,20231104
86294129,456152,468643,16,1.67,4.16,7.49,3.61,9.44,6.38,3.33,11.66,11.38,12.77,20.82,21.93,16.65,24.97,1.11,1.67,5.83,5.55,6.66,3.33,5.27,4.44,15.26,16.65,18.6,18.04,14.43,30.25,303.35,47210610,20231117
86025996,455052,469893,22,0.56,1.84,4.4,1.84,2.64,1.84,3.04,2.48,4.16,5.6,4.32,5.68,2.96,7.76,0.56,1.92,2.96,1.6,2.64,1.44,2.24,2.48,4.32,6.16,6.0,6.4,4.64,8.56,101.04,47210550,20231117
86269750,456052,468593,9,1.69,3.37,0.84,3.37,3.59,4.85,2.95,6.12,8.86,13.08,16.66,14.97,9.91,15.18,1.48,4.64,1.05,2.32,5.27,2.95,2.53,5.27,8.01,8.65,10.33,9.28,10.76,17.72,195.7,47210610,20231101
