id,x,y,timezn_cd,m00,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,f00,f10,f15,f20,f25,f30,f35,f40,f45,f50,f55,f60,f65,f70,total,admi_cd,etl_ymd
85855334,454352,469093,22,2.21,3.31,2.58,1.47,2.94,5.15,3.31,5.89,7.36,7.36,3.68,4.05,1.84,1.48,1.47,1.84,2.58,4.42,4.05,3.31,3.31,8.83,6.62,11.04,2.21,2.21,2.58,1.48,108.58,47210630,20230601
86025994,455052,469793,8,0.71,1.57,8.8,1.43,3.36,2.22,2.79,3.29,3.65,5.44,4.37,4.37,4.01,5.23,0.93,4.44,3.72,2.29,3.22,2.15,2.43,3.94,4.15,5.08,4.22,4.44,3.94,5.22,101.41,47210550,20230621
86025996,455052,469893,18,0.46,2.04,3.92,2.87,3.47,2.64,1.96,3.4,4.45,6.79,5.89,6.19,5.06,7.47,0.53,1.81,2.41,1.96,2.72,2.11,1.81,3.77,3.32,5.51,6.34,5.96,5.21,8.01,108.08,47210550,20230610
86269750,456052,468593,8,1.89,2.31,1.47,2.74,5.26,4.0,5.89,8.84,7.58,15.15,17.05,10.94,9.68,15.57,1.26,4.21,5.05,4.84,4.63,2.1,3.58,5.05,8.0,14.1,7.16,15.15,8.0,13.47,204.97,47210610,20230629
86269750,456052,468593,11,0.84,3.16,3.38,4.64,8.44,3.59,3.59,6.12,8.44,14.56,16.45,12.87,12.87,16.03,1.27,1.27,3.59,4.01,6.12,2.95,3.8,3.59,11.6,10.34,13.5,10.55,13.29,18.35,219.21,47210610,20230603
86294126,456152,468493,6,1.23,1.03,4.11,1.65,4.32,3.29,2.06,4.53,5.76,7.82,9.26,6.79,5.97,7.61,0.41,1.03,1.85,2.88,3.09,1.03,2.47,3.29,3.09,7.41,6.58,4.73,5.55,7.82,116.66,47210610,20230604
86294127,456152,468543,7,1.42,0.81,2.03,2.03,5.08,3.05,2.64,3.46,4.88,9.36,10.58,9.56,6.92,9.97,0.2,2.64,2.24,3.05,3.86,2.44,1.63,4.27,4.88,7.32,6.31,7.93,7.12,6.71,132.39,47210610,20230607
86294127,456152,468543,9,1.02,1.42,3.25,0.81,3.46,2.24,4.07,5.49,8.34,11.8,14.85,13.22,12.61,17.49,1.42,0.81,2.24,4.07,4.88,2.03,1.63,4.88,7.93,11.19,9.56,14.64,12.41,15.87,193.63,47210610,20230610
86294128,456152,468593,13,1.43,0.57,0.29,1.91,2.97,2.3,2.77,5.45,5.55,6.41,8.52,7.46,6.7,8.9,1.06,0.96,1.91,1.91,3.44,2.3,1.44,2.68,4.31,8.52,6.32,7.65,5.55,10.44,119.72,47210610,20230615
86025996,455052,469893,8,0.99,2.06,8.61,1.07,2.82,3.35,2.29,3.43,4.04,5.79,5.41,6.25,4.19,7.09,1.14,5.33,3.5,1.9,2.82,2.36,2.59,3.05,4.57,5.33,4.95,6.02,4.95,6.85,112.75,47210550,20230623
86038184,455102,469843,13,1.41,1.23,5.98,1.36,3.45,1.79,2.1,3.57,5.18,5.98,4.87,4.99,3.88,6.66,0.74,2.96,2.34,1.97,2.9,2.53,2.47,3.08,4.93,5.36,4.81,4.38,3.76,6.04,100.72,47210550,20230614
86074750,455252,469793,11,0.79,1.42,5.68,1.82,2.67,3.29,3.12,2.84,4.43,5.05,5.05,5.56,3.35,6.64,0.79,2.61,2.72,2.04,3.18,1.82,2.1,2.95,4.65,5.11,5.16,5.56,4.48,6.07,100.95,47210550,20230627
86281939,456102,468593,18,0.8,2.41,5.43,5.63,7.44,7.44,3.82,10.26,11.46,19.3,20.71,16.69,13.27,19.31,1.21,1.21,8.04,5.43,5.83,3.62,4.63,5.63,13.07,14.48,13.47,17.49,12.47,20.91,271.46,47210610,20230626
86294126,456152,468493,23,1.23,1.85,4.53,3.29,5.14,3.5,3.7,4.53,8.43,12.75,15.63,10.29,10.9,17.28,0.41,2.26,3.7,5.14,5.55,2.06,2.67,4.11,8.23,11.11,7.41,11.52,11.73,20.16,199.11,47210610,20230620
86294128,456152,468593,13,0.19,1.25,3.28,2.41,3.66,1.93,1.54,3.66,3.38,4.92,8.68,5.4,5.3,7.34,0.77,0.77,2.03,2.51,3.95,1.83,1.54,2.6,6.27,5.11,4.15,6.37,5.21,8.1,104.15,47210610,20230617
86294128,456152,468593,14,0.39,0.97,1.45,2.32,1.64,1.83,1.45,3.77,4.15,7.53,8.98,6.57,6.95,8.69,0.77,1.55,2.51,1.64,2.61,1.55,1.16,3.28,5.5,6.57,5.7,7.05,4.54,9.07,110.19,47210610,20230627
86294128,456152,468593,21,0.57,1.43,2.76,2.57,3.9,3.33,1.43,3.81,5.61,7.42,9.42,6.37,6.66,8.94,0.57,1.62,2.0,1.43,3.04,2.09,1.62,2.95,4.95,6.85,7.23,6.85,6.85,9.32,121.59,47210610,20230603
85867493,454402,467593,21,0.9,3.17,3.71,4.84,5.11,4.43,4.7,5.7,5.61,4.79,4.16,2.44,1.45,1.77,1.27,3.39,2.89,3.93,3.93,3.35,3.39,6.38,6.06,5.74,3.44,2.71,1.31,1.45,102.02,47210620,20230607
86025994,455052,469793,15,1.09,2.02,7.16,2.97,3.91,3.18,3.04,5.28,6.73,7.16,6.15,6.51,4.19,6.88,0.44,5.35,3.69,3.33,2.97,2.89,2.82,4.41,6.58,6.8,7.16,6.8,4.92,7.24,131.67,47210550,20230626
86025996,455052,469893,21,0.99,2.59,5.33,2.06,2.59,2.21,2.44,4.19,5.87,7.47,6.4,6.48,4.88,6.55,0.61,2.51,3.66,2.51,2.67,1.83,3.35,3.89,4.11,8.08,7.54,6.4,5.71,9.14,122.06,47210550,20230623
86038184,455102,469843,13,0.81,1.43,5.53,1.93,2.67,3.05,3.23,4.73,3.92,6.72,6.53,6.34,3.3,7.59,0.99,4.41,2.3,2.42,3.05,2.67,1.55,3.05,5.35,5.16,5.22,5.29,4.54,7.35,111.13,47210550,20230619
86281939,456102,468593,10,1.61,3.23,3.02,3.83,4.64,3.23,2.62,6.05,7.46,9.88,14.31,8.06,11.69,14.91,1.01,2.02,2.82,4.44,4.03,3.23,2.22,2.82,10.28,11.89,11.09,9.27,10.28,10.89,180.83,47210610,20230617
86281939,456102,468593,19,0.81,2.23,4.46,3.45,8.92,7.91,4.87,8.72,10.95,15.21,19.67,16.63,14.8,19.06,1.22,1.42,5.88,5.07,5.68,4.06,4.26,5.68,9.94,15.41,12.98,14.6,13.38,26.77,264.04,47210610,20230607
86294126,456152,468493,8,1.44,1.65,5.97,2.67,5.35,5.14,1.23,6.79,6.58,11.31,16.05,9.46,9.87,10.49,0.82,1.65,2.47,3.5,5.14,2.88,2.67,4.32,5.97,9.67,6.99,8.02,7.61,12.55,168.26,47210610,20230604
85757809,453952,468443,19,0.43,2.17,11.07,9.77,6.3,4.78,2.39,9.12,6.08,4.56,2.6,1.95,0.22,0.22,0.22,4.78,13.24,7.16,4.99,3.91,2.39,6.73,5.86,5.64,4.56,1.95,1.3,0.44,124.83,47210620,20230617
85904065,454552,467843,16,0.82,3.14,3.28,2.41,4.44,3.33,3.43,5.5,5.36,6.18,5.65,4.25,2.99,3.18,1.2,3.43,3.04,2.27,4.1,2.8,3.23,6.18,5.17,5.17,3.72,3.72,1.59,4.15,103.73,47210620,20230606
85916253,454602,467793,18,1.47,4.63,2.57,2.47,3.85,3.12,3.57,4.95,4.81,5.77,4.26,3.8,1.92,3.02,2.06,4.81,1.92,2.75,4.22,2.79,3.16,5.82,7.06,5.64,4.72,3.57,1.97,3.98,104.68,47210620,20230622
86025996,455052,469893,15,1.84,1.99,7.35,2.76,3.68,3.22,2.76,5.52,6.43,7.66,6.43,6.66,4.44,7.35,0.69,2.99,3.52,3.22,3.68,4.37,3.14,3.6,7.05,8.12,5.9,7.51,5.52,7.65,135.05,47210550,20230629
86038184,455102,469843,18,0.79,1.27,5.65,2.0,3.4,2.25,2.25,4.07,4.13,5.83,5.59,4.86,3.82,6.43,0.49,2.19,2.49,2.25,2.12,1.58,2.06,3.82,4.25,6.25,5.95,6.19,4.49,6.2,102.67,47210550,20230602
86269750,456052,468593,6,0.21,0.42,3.37,1.9,3.37,3.79,2.95,3.58,6.74,11.16,10.53,6.11,6.95,10.31,0.21,1.47,3.79,4.21,2.32,2.53,2.32,2.95,3.58,4.84,4.63,10.32,6.95,9.9,131.41,47210610,20230624
86269750,456052,468593,12,1.48,2.53,1.9,3.59,6.55,5.28,5.7,10.77,11.4,15.41,14.36,15.2,13.09,17.31,1.27,3.38,4.65,4.01,5.28,2.96,4.01,10.13,11.19,16.47,10.77,12.46,12.88,20.05,244.08,47210610,20230602
86269750,456052,468593,13,1.89,2.53,4.21,6.31,7.36,4.42,4.84,12.63,12.2,13.68,15.57,15.15,14.52,18.94,2.53,5.05,6.1,5.47,6.31,2.74,4.0,6.1,8.21,15.78,12.41,14.52,12.84,19.98,256.29,47210610,20230628
86269750,456052,468593,15,1.26,2.1,1.89,6.31,5.68,3.79,3.16,9.68,9.89,12.63,13.68,14.52,13.26,23.35,1.26,1.05,4.42,4.0,4.0,3.37,3.79,5.89,9.47,13.26,12.63,13.26,9.68,22.31,229.59,47210610,20230628
86281938,456102,468543,22,1.22,1.95,8.78,5.12,8.78,7.56,3.17,8.05,13.66,17.33,20.25,14.15,12.93,17.8,1.22,3.66,4.64,5.12,7.32,4.39,5.37,5.61,11.47,15.37,15.62,13.91,15.37,24.4,274.22,47210610,20230603
86294128,456152,468593,14,0.48,1.07,3.68,2.71,2.52,2.03,1.84,2.52,3.68,6.59,8.91,5.13,5.33,8.42,0.48,0.58,2.62,2.23,2.62,1.26,1.74,3.0,4.26,6.49,4.94,6.88,5.52,10.08,107.61,47210610,20230625
85904065,454552,467843,20,0.95,3.11,2.82,2.2,3.59,3.78,4.64,5.22,4.88,4.88,4.31,3.78,2.59,2.92,1.39,3.3,2.68,2.54,3.69,3.21,2.63,5.6,6.08,6.42,4.79,3.83,2.06,3.78,101.67,47210620,20230603
86025994,455052,469793,18,0.71,1.77,7.71,1.56,3.47,2.48,3.18,3.18,6.3,8.0,6.65,6.16,3.26,7.99,0.57,2.05,2.9,2.83,3.4,2.26,2.05,3.61,4.67,7.15,6.86,6.93,5.02,8.42,121.14,47210550,20230613
86281938,456102,468543,9,1.45,2.42,3.39,5.09,6.78,4.12,3.15,6.3,8.96,11.63,18.17,11.14,13.57,12.84,0.24,0.73,2.91,5.81,4.84,4.12,2.66,5.57,9.93,10.66,11.63,15.02,15.99,17.44,216.56,47210610,20230618
86281938,456102,468543,15,1.46,0.73,3.65,5.11,6.08,4.62,3.65,11.19,10.46,18.0,21.4,17.51,18.97,22.37,1.46,1.22,5.35,4.86,8.27,4.38,3.65,8.51,13.13,17.76,14.35,22.13,14.59,23.11,287.97,47210610,20230627
86281938,456102,468543,19,1.46,3.42,8.29,4.88,8.54,7.56,4.88,6.34,14.15,21.22,25.13,14.88,17.08,18.78,0.98,3.9,5.85,5.85,5.61,3.17,4.39,5.85,15.86,20.0,15.61,17.81,16.1,20.73,298.32,47210610,20230610
86294126,456152,468493,12,1.23,1.85,0.82,2.67,5.55,5.97,4.53,10.7,11.93,19.34,15.43,12.96,9.26,16.25,1.44,3.7,2.67,4.73,5.97,3.91,4.32,7.61,10.08,13.37,10.08,13.17,10.7,16.46,226.7,47210610,20230613
86294126,456152,468493,17,1.65,2.47,5.14,4.32,9.26,7.2,5.55,9.05,11.31,16.46,18.31,12.14,13.99,12.76,1.03,1.44,3.91,5.55,6.58,3.09,3.09,4.94,10.08,14.19,9.67,16.05,11.11,22.42,242.76,47210610,20230617
86294127,456152,468543,6,0.0,0.81,0.81,2.03,3.05,3.66,1.63,3.25,5.69,10.78,8.14,6.51,7.93,9.35,0.41,0.81,2.03,1.22,2.44,1.42,0.61,1.63,3.66,5.69,4.88,6.51,5.08,4.88,104.91,47210610,20230614
86294127,456152,468543,17,0.61,2.24,3.05,4.27,8.54,5.49,4.27,10.37,13.22,20.95,18.3,14.24,13.83,22.77,0.61,2.24,4.27,6.3,5.69,3.25,2.03,7.73,13.63,15.05,13.83,16.27,13.42,23.38,269.85,47210610,20230620
86294128,456152,468593,12,0.87,0.77,1.06,2.61,2.9,3.09,2.22,3.96,4.83,8.5,9.37,6.76,6.76,9.27,0.97,1.26,1.93,1.93,2.32,1.55,1.93,3.38,5.02,7.82,5.31,7.15,6.47,9.46,119.47,47210610,20230627
85916253,454602,467793,20,1.37,4.02,2.79,3.52,4.84,3.24,4.48,4.93,5.21,6.35,4.84,4.16,1.87,2.87,1.46,3.33,2.19,2.79,3.47,3.2,3.33,6.99,6.35,5.98,4.93,3.43,1.92,3.7,107.56,47210620,20230612
86025996,455052,469893,15,0.74,1.26,3.03,2.29,4.07,3.18,2.88,4.29,3.99,6.87,7.02,6.95,5.32,8.51,0.22,1.55,3.4,2.14,3.92,2.96,2.0,3.47,5.77,7.1,6.5,6.21,4.29,7.98,117.91,47210550,20230605
86269750,456052,468593,8,2.74,1.48,0.42,3.58,5.27,4.01,5.69,8.43,9.07,13.07,14.55,15.18,8.86,13.29,2.32,4.22,3.37,2.74,6.11,3.37,2.53,4.64,6.54,10.96,8.01,11.6,8.43,11.6,192.08,47210610,20230601
86281938,456102,468543,10,2.19,3.41,1.46,3.17,6.09,5.85,5.12,9.99,9.51,16.82,18.52,18.04,13.89,27.53,1.71,2.68,3.41,3.9,4.63,4.87,3.17,5.85,9.75,18.04,16.09,18.77,18.28,23.88,276.62,47210610,20230615
86281938,456102,468543,15,1.71,2.93,4.64,5.12,6.34,5.12,3.17,6.59,10.25,14.88,17.56,14.88,16.59,24.39,0.73,1.71,3.17,5.12,6.1,2.2,5.85,5.37,13.17,13.66,15.61,15.37,14.64,21.23,258.1,47210610,20230610
86281938,456102,468543,17,0.73,2.67,3.65,5.11,10.21,6.56,5.11,12.4,15.8,25.04,21.88,17.02,16.53,27.22,0.73,2.67,5.11,7.54,6.81,3.89,2.43,9.24,16.29,17.99,16.53,19.45,16.05,27.96,322.62,47210610,20230620
86281939,456102,468593,16,0.6,3.42,3.01,3.82,4.22,5.83,3.62,6.83,10.45,15.07,17.28,14.07,11.45,17.89,0.6,3.01,4.22,4.62,6.43,3.62,3.82,6.23,11.05,11.86,13.06,10.85,13.06,19.29,229.28,47210610,20230608
86294129,456152,468643,9,1.4,1.96,6.15,5.59,6.99,3.91,3.91,9.5,10.62,13.14,18.17,12.3,14.81,22.35,1.12,2.8,6.71,5.31,5.31,3.91,5.59,10.62,11.18,15.93,16.21,18.17,15.37,26.28,275.31,47210610,20230625
86294129,456152,468643,22,1.67,1.67,7.54,6.42,10.33,6.14,5.3,9.21,15.63,22.33,24.01,15.63,16.75,22.61,0.84,2.51,6.42,7.26,9.49,2.79,3.35,7.26,13.4,17.87,13.68,18.15,16.19,27.08,311.53,47210610,20230627
85757809,453952,468443,17,1.81,4.76,7.25,7.48,6.12,2.27,1.36,4.99,4.08,3.63,1.81,2.72,0.45,0.68,1.59,5.21,10.43,4.08,3.4,4.08,4.08,4.53,5.44,3.85,2.49,1.81,0.91,0.91,102.22,47210620,20230628
86025996,455052,469893,11,1.3,1.52,6.62,2.21,4.42,2.89,2.66,4.95,4.64,7.08,6.7,6.47,3.65,8.0,0.76,2.82,3.2,2.82,3.12,2.89,2.82,4.26,6.09,8.07,5.79,7.77,6.85,7.23,127.6,47210550,20230630
86025996,455052,469893,19,0.61,1.92,6.28,2.37,3.14,3.83,3.06,3.91,4.75,8.43,7.74,5.98,3.91,8.2,0.69,1.76,3.6,2.14,2.83,2.45,3.22,3.45,3.75,5.67,7.2,7.2,5.98,9.12,123.19,47210550,20230620
86038184,455102,469843,14,1.25,1.56,5.38,2.63,3.31,2.69,2.38,4.06,5.38,7.19,5.13,6.13,4.19,7.19,1.31,3.44,3.06,3.25,3.19,2.13,2.31,3.88,4.56,6.19,5.25,5.0,4.19,6.88,113.11,47210550,20230627
86269750,456052,468593,10,1.9,1.9,2.53,2.74,4.43,4.43,4.85,7.38,13.71,13.71,14.98,13.92,12.87,16.87,2.32,2.53,3.38,3.38,6.33,2.74,2.53,6.75,11.39,11.18,10.55,13.08,12.87,18.57,223.82,47210610,20230623
86269750,456052,468593,12,1.47,1.26,4.84,6.52,5.68,5.68,3.16,4.42,7.58,14.73,14.31,9.68,12.0,15.57,0.63,2.32,5.26,3.58,6.31,4.63,3.16,4.84,9.89,13.47,8.21,9.68,12.21,15.36,206.45,47210610,20230604
86281938,456102,468543,13,2.92,3.16,2.19,5.11,10.7,5.11,8.03,10.46,14.35,15.32,17.51,16.29,16.78,19.46,2.68,4.62,4.62,4.13,5.59,3.65,3.16,8.51,9.73,18.73,15.57,13.86,16.05,18.73,277.02,47210610,20230614
86281938,456102,468543,23,0.73,1.46,6.59,2.68,10.01,5.86,3.9,8.05,8.79,18.06,18.3,13.91,13.18,17.56,0.73,2.93,4.64,6.34,9.27,2.93,5.61,5.37,9.76,10.98,9.52,15.13,11.71,20.49,244.49,47210610,20230616
86281938,456102,468543,23,1.46,2.19,5.35,3.89,6.08,4.13,4.38,5.35,9.97,15.07,18.48,12.16,12.89,20.42,0.49,2.67,4.38,6.08,6.56,2.43,3.16,4.86,9.72,13.13,8.75,13.61,13.86,23.83,235.35,47210610,20230620
86294126,456152,468493,13,1.03,2.67,6.17,5.55,6.17,5.35,5.55,5.35,9.87,13.37,17.07,11.52,10.08,13.16,0.62,1.65,4.11,4.53,5.55,2.88,4.73,5.14,9.05,9.46,10.9,12.34,12.75,18.32,214.94,47210610,20230611
86294129,456152,468643,22,1.95,3.34,6.41,5.29,8.36,7.24,6.41,13.65,12.54,21.73,17.27,14.49,18.39,22.0,1.11,4.46,5.57,7.52,8.36,2.23,5.29,6.41,11.7,16.72,14.21,18.11,15.32,25.35,301.43,47210610,20230630
86025994,455052,469793,15,1.06,1.42,7.87,2.13,3.83,2.84,2.98,4.75,5.18,7.94,6.24,5.81,5.03,7.74,0.64,2.2,2.91,2.91,3.69,2.98,2.84,4.32,6.38,7.02,6.52,6.81,5.53,6.16,125.73,47210550,20230628
86025996,455052,469893,15,1.03,2.06,7.87,2.13,3.68,2.43,3.02,5.29,4.93,8.02,5.96,6.99,4.41,8.81,0.81,5.0,2.87,2.35,3.31,3.24,2.21,5.37,6.62,7.57,5.81,7.13,4.85,7.29,131.06,47210550,20230602
86269750,456052,468593,9,2.11,1.69,1.05,2.53,4.43,2.95,5.27,8.22,8.86,15.18,14.55,17.08,10.12,16.65,1.69,2.95,4.22,1.9,6.33,3.8,1.69,4.01,7.8,12.44,9.91,15.18,9.7,15.18,207.49,47210610,20230601
86269750,456052,468593,11,1.68,1.68,4.2,4.41,6.93,6.09,3.99,6.93,7.56,11.97,18.06,9.03,13.02,15.96,0.42,1.68,2.94,5.04,6.09,4.41,2.52,4.2,9.66,9.66,11.76,11.34,11.34,14.49,207.06,47210610,20230618
86294126,456152,468493,18,1.44,1.65,3.29,4.32,7.2,7.2,4.11,9.67,13.17,22.83,19.75,17.28,16.87,18.92,2.06,1.85,7.2,4.32,6.99,4.11,3.29,5.97,15.02,16.25,15.84,17.49,14.4,22.01,284.5,47210610,20230615
86294127,456152,468543,17,0.81,3.05,7.52,5.49,7.12,5.9,4.68,7.93,10.98,13.83,20.34,14.03,12.0,18.92,1.42,1.02,4.68,8.34,6.71,3.25,4.88,5.9,8.34,13.02,12.0,12.2,11.39,23.18,248.93,47210610,20230604
86294127,456152,468543,21,1.22,2.03,5.08,6.51,7.93,4.88,4.27,8.54,9.15,16.07,20.14,12.61,13.63,17.7,1.42,1.42,5.08,5.49,6.51,3.25,4.68,5.49,11.39,13.42,10.98,13.22,15.25,21.14,248.5,47210610,20230624
86294128,456152,468593,15,0.58,1.26,0.68,1.36,2.23,2.62,1.65,3.0,4.36,5.33,7.85,6.78,5.52,7.85,0.39,1.36,2.03,1.74,2.52,1.65,1.84,2.42,5.52,5.33,5.33,5.62,5.72,8.72,101.26,47210610,20230608
86269750,456052,468593,12,1.69,1.69,0.84,2.74,6.32,6.74,6.11,11.38,9.48,16.86,17.49,14.12,12.01,19.17,2.11,3.79,1.48,4.0,8.01,5.9,3.37,7.59,9.69,12.43,12.85,10.75,14.12,19.39,242.12,47210610,20230612
86281939,456102,468593,13,2.41,2.61,1.41,3.42,5.03,4.83,3.62,9.65,8.85,15.48,16.09,14.48,10.66,22.52,1.81,4.42,3.82,3.62,5.83,3.22,2.82,7.04,11.06,14.08,11.26,12.47,12.47,19.32,234.3,47210610,20230620
