id,x,y,timezn_cd,m00,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,f00,f10,f15,f20,f25,f30,f35,f40,f45,f50,f55,f60,f65,f70,total,admi_cd,etl_ymd
85904065,454552,467843,20,1.4,3.48,2.52,2.95,5.03,3.29,3.97,6.0,5.13,7.31,5.9,4.11,2.52,3.35,1.35,3.78,1.98,3.39,4.36,3.97,2.95,7.45,6.05,7.31,5.95,4.11,1.94,3.63,115.18,47210620,20230525
86269750,456052,468593,5,1.47,3.98,5.45,2.94,3.98,3.77,3.57,3.36,7.34,6.29,8.6,6.5,5.24,6.09,0.21,1.47,3.15,2.31,3.57,2.94,2.31,4.4,4.19,6.08,4.61,5.03,3.36,5.46,117.67,47210610,20230506
86269750,456052,468593,7,1.05,0.84,2.74,2.32,2.74,3.16,2.95,6.96,4.64,8.86,11.18,7.8,8.86,12.01,1.27,1.05,2.74,2.11,2.11,1.69,1.69,2.95,4.85,6.12,6.12,6.75,9.28,7.38,132.22,47210610,20230511
86269750,456052,468593,21,0.42,1.05,5.46,6.51,8.19,4.62,3.99,7.35,11.56,16.6,15.76,14.08,14.92,19.53,1.05,2.73,5.25,5.88,5.88,3.57,3.57,4.83,8.61,12.19,13.24,10.92,15.34,19.32,242.42,47210610,20230521
86281938,456102,468543,2,0.24,0.97,3.16,2.67,3.64,3.89,2.43,4.86,5.83,7.05,6.8,5.83,4.62,6.08,0.24,1.46,2.67,3.16,1.94,1.94,2.67,3.4,4.86,4.86,5.83,5.83,5.35,8.51,110.79,47210610,20230520
86281938,456102,468543,5,0.24,0.49,1.46,0.97,3.65,2.92,3.16,2.19,7.54,10.95,8.27,7.79,6.57,8.75,0.97,0.97,1.22,2.68,2.43,0.97,2.43,2.19,3.89,6.08,3.89,8.03,5.35,9.24,115.29,47210610,20230524
86281938,456102,468543,14,1.22,2.44,4.87,6.34,5.61,4.63,3.9,8.53,11.21,14.62,16.09,10.97,12.43,22.91,0.49,1.95,5.12,6.09,4.63,2.92,3.41,3.9,9.02,15.6,10.72,11.21,11.7,19.98,232.51,47210610,20230513
86281938,456102,468543,19,1.7,2.42,7.27,6.06,8.0,8.97,7.03,8.97,16.73,16.73,18.43,18.67,16.49,24.24,2.67,1.7,4.61,4.12,7.27,6.06,5.33,6.79,15.76,20.85,17.46,18.67,17.21,22.06,312.27,47210610,20230527
86281938,456102,468543,21,0.73,2.93,5.12,4.63,8.05,5.85,4.39,8.54,11.71,15.85,20.73,15.37,17.07,20.24,2.19,2.93,3.9,8.29,8.54,4.15,4.63,5.85,11.95,13.41,15.85,15.85,17.07,21.95,277.77,47210610,20230501
86294126,456152,468493,22,0.83,1.85,6.38,3.7,5.76,4.53,3.5,9.05,7.82,17.49,17.49,11.93,12.55,18.51,1.44,2.06,6.17,6.38,7.82,2.67,4.32,5.55,8.85,12.55,11.73,15.43,13.58,19.13,239.07,47210610,20230526
86294127,456152,468543,14,1.42,1.42,0.41,3.25,4.27,2.85,5.29,8.75,9.76,12.41,18.92,13.63,12.41,16.48,1.22,3.05,1.63,2.85,5.08,3.66,4.68,8.14,10.37,14.64,11.59,12.81,10.37,22.38,223.74,47210610,20230531
85879686,454452,467793,20,1.53,3.91,2.42,3.07,4.19,4.37,4.42,5.86,5.12,6.75,4.33,3.91,1.91,3.39,1.72,4.05,2.09,2.56,4.23,3.77,3.07,6.84,7.72,7.12,5.4,4.65,2.28,3.39,114.07,47210620,20230523
86025994,455052,469793,20,0.42,2.85,7.43,1.32,2.92,2.29,2.01,4.45,5.49,5.49,6.39,5.97,4.1,7.23,0.49,1.53,2.01,2.08,2.78,2.43,2.43,2.64,4.86,6.18,5.7,6.11,5.35,6.53,109.48,47210550,20230508
86269750,456052,468593,9,1.05,2.32,1.69,5.69,3.37,3.16,1.69,5.27,6.96,10.54,10.54,6.53,8.22,15.6,1.26,0.84,2.53,4.22,4.01,1.48,1.9,3.16,5.48,9.06,9.49,7.8,11.59,12.01,157.46,47210610,20230513
86281938,456102,468543,5,0.0,0.97,1.46,0.73,2.92,4.14,3.41,2.68,8.52,11.45,8.77,4.63,6.09,6.81,0.73,1.22,0.73,1.95,2.68,1.46,1.22,2.44,4.38,2.44,4.38,5.84,5.36,10.23,107.64,47210610,20230518
86281938,456102,468543,15,1.69,3.86,6.03,5.31,8.44,6.75,5.07,7.48,9.89,14.71,19.78,17.61,17.61,20.98,1.69,2.17,5.79,6.75,7.24,2.89,6.03,7.24,11.34,14.23,15.44,13.51,12.78,23.64,275.95,47210610,20230528
86281938,456102,468543,23,0.73,2.18,3.64,5.57,4.85,5.82,2.67,9.21,8.48,16.24,17.21,12.85,14.06,17.44,1.45,2.42,2.91,4.85,5.82,2.91,2.42,4.6,8.48,12.85,10.18,13.57,11.88,19.88,225.17,47210610,20230507
86281939,456102,468593,15,1.2,2.79,5.18,4.79,5.58,3.79,3.39,5.98,8.77,13.96,14.56,11.37,11.76,13.76,1.2,1.0,5.58,4.79,6.38,3.19,4.19,3.99,7.58,11.56,8.77,9.97,11.76,18.74,205.58,47210610,20230521
86294127,456152,468543,4,0.61,1.22,4.88,1.83,3.46,2.64,3.86,3.05,5.29,6.51,8.13,4.88,3.86,5.7,0.81,1.22,1.63,3.46,2.44,1.63,2.24,2.64,4.68,6.71,5.49,5.29,6.91,7.12,108.19,47210610,20230528
86294127,456152,468543,11,2.03,5.08,5.69,4.88,9.56,7.12,3.66,6.71,18.71,18.91,24.0,16.67,12.4,15.25,1.83,1.42,4.47,4.47,4.27,6.51,5.08,7.73,10.17,16.88,15.86,13.01,11.79,16.47,270.63,47210610,20230506
86294127,456152,468543,18,0.81,2.64,4.88,4.68,8.95,6.51,4.27,9.15,12.61,19.73,18.92,12.61,14.24,17.49,0.81,1.42,4.07,4.27,6.92,4.27,4.07,7.93,12.81,12.81,10.98,12.2,12.2,18.1,250.35,47210610,20230516
86294129,456152,468643,10,1.97,3.09,4.5,4.78,7.3,5.06,5.06,8.15,10.68,13.2,20.23,11.8,14.33,23.6,0.56,2.81,3.65,4.78,6.74,5.06,4.5,7.87,11.52,16.3,12.92,14.61,17.7,17.13,259.9,47210610,20230521
86294142,456152,469293,15,0.23,0.31,0.54,2.46,2.15,2.0,1.38,1.85,2.85,5.0,3.46,4.54,3.46,7.15,0.08,1.46,2.54,2.46,3.15,1.62,4.23,4.15,5.69,8.23,7.69,9.31,7.16,11.85,107.0,47210525,20230512
85904064,454552,467793,18,1.39,3.97,1.86,2.95,3.67,3.46,3.38,5.36,4.51,5.06,4.64,3.04,1.73,2.98,1.69,5.19,2.36,3.16,3.54,3.04,3.0,5.95,6.24,5.86,5.02,3.21,1.81,3.36,101.43,47210620,20230531
86269750,456052,468593,21,0.84,1.89,4.83,6.51,9.45,6.72,2.73,7.56,10.07,17.21,17.42,13.85,13.64,16.17,1.47,2.52,3.99,5.67,8.61,3.36,4.83,6.09,7.14,14.69,13.22,11.75,11.12,20.79,244.14,47210610,20230529
86269750,456052,468593,23,0.42,1.68,2.74,3.79,5.47,4.21,3.37,5.89,10.31,15.36,15.57,9.47,11.57,18.52,1.26,1.89,3.16,3.37,4.0,2.31,2.95,4.63,6.94,13.05,11.36,11.78,12.63,18.93,206.63,47210610,20230523
86281938,456102,468543,9,1.71,2.44,0.98,3.18,5.13,4.89,4.89,10.51,8.56,11.98,19.07,12.96,11.49,18.58,1.95,2.93,1.71,3.91,5.38,3.42,3.67,8.31,8.8,12.47,12.47,14.42,15.89,19.8,231.5,47210610,20230510
86281939,456102,468593,19,1.21,2.82,6.05,3.02,7.26,5.44,3.83,7.46,14.32,17.95,19.36,14.52,13.71,18.55,1.21,1.61,4.84,5.65,6.65,4.84,3.63,6.25,12.9,18.35,13.51,12.5,12.5,24.6,264.54,47210610,20230524
86294126,456152,468493,11,1.65,2.67,0.82,2.26,5.97,5.76,5.35,7.82,12.96,17.49,19.13,12.55,12.14,20.16,1.23,3.29,2.88,3.09,5.55,4.53,4.53,7.41,9.87,11.31,13.17,12.75,11.73,16.25,234.32,47210610,20230503
86294127,456152,468543,18,0.61,2.85,5.29,5.49,8.14,6.51,5.08,9.97,12.41,18.91,22.58,16.07,18.1,17.9,1.83,3.25,6.1,7.32,7.53,4.47,4.27,7.32,9.56,12.81,13.22,17.08,14.03,19.31,278.01,47210610,20230519
86294129,456152,468643,14,0.84,3.93,8.43,5.9,8.15,5.62,5.34,8.71,10.68,16.01,18.82,14.61,14.61,19.4,1.12,1.97,7.02,7.02,10.11,3.37,4.78,5.34,11.24,18.54,13.2,14.05,16.58,23.31,278.7,47210610,20230521
86050326,455152,467493,12,0.79,1.73,6.47,9.3,3.0,2.05,1.42,2.05,5.2,3.15,2.84,3.15,1.1,3.31,1.89,1.89,7.73,15.14,5.2,2.05,1.42,2.21,3.0,1.89,4.89,3.0,1.89,2.99,100.75,47210600,20230508
86269750,456052,468593,9,1.26,1.68,3.36,3.57,4.41,2.31,3.57,5.46,6.93,14.48,14.27,12.8,10.07,15.33,1.05,1.26,2.73,5.88,4.2,1.68,2.31,4.83,7.35,8.61,9.03,11.12,11.12,17.42,188.09,47210610,20230529
86269750,456052,468593,11,2.11,2.96,1.9,3.38,7.39,6.34,5.07,10.77,10.14,12.88,16.05,11.19,10.35,17.32,1.69,2.96,4.44,4.22,8.66,4.86,3.59,6.55,11.83,14.78,12.46,11.4,12.88,22.81,240.98,47210610,20230508
86269750,456052,468593,14,2.11,1.9,1.69,4.01,4.85,3.59,3.38,7.39,7.39,10.34,16.67,15.4,11.39,18.57,2.32,2.74,1.69,5.91,6.54,4.43,3.59,7.6,6.96,9.92,14.77,13.5,8.44,17.09,214.18,47210610,20230512
86281939,456102,468593,14,1.21,2.22,0.61,4.65,3.84,4.24,2.83,10.71,9.7,15.16,16.78,11.93,11.93,16.37,3.03,4.04,3.23,4.65,5.05,3.44,4.04,10.31,8.89,14.35,15.16,12.94,14.55,20.41,236.27,47210610,20230530
86294126,456152,468493,23,1.03,1.23,3.91,2.67,5.35,3.7,3.29,5.97,8.85,11.93,13.78,8.43,9.46,14.8,1.03,1.85,3.09,3.91,3.29,1.03,2.67,3.7,4.94,11.52,7.41,11.52,9.87,17.07,177.3,47210610,20230509
86294127,456152,468543,18,1.42,2.64,2.85,4.47,8.14,8.54,6.71,9.36,14.24,19.32,20.74,16.68,13.42,19.72,0.81,1.83,5.08,4.68,6.1,3.05,3.05,6.1,9.56,16.07,14.03,13.63,13.22,23.19,268.65,47210610,20230522
86294127,456152,468543,23,0.2,1.42,3.86,3.46,6.1,4.07,2.44,6.92,7.73,13.02,13.02,10.78,10.98,16.48,0.61,1.63,3.25,5.29,6.1,2.24,3.25,4.68,7.53,10.37,8.54,11.39,12.41,16.68,194.45,47210610,20230524
86025994,455052,469793,21,0.5,2.13,3.84,2.06,2.98,2.63,2.91,3.84,4.76,6.11,5.75,4.97,3.91,6.89,0.43,1.85,1.7,1.92,1.99,2.56,2.13,3.91,4.33,6.18,5.68,6.04,5.4,6.04,103.44,47210550,20230514
86269750,456052,468593,17,1.69,1.27,4.22,3.38,6.55,6.97,3.59,11.62,10.77,12.88,21.97,15.42,12.88,21.12,1.06,1.9,4.01,4.65,6.34,3.8,4.01,5.49,11.41,16.9,15.42,13.94,11.41,22.59,257.26,47210610,20230510
86281939,456102,468593,9,1.37,1.37,4.12,3.53,6.08,3.73,3.53,4.71,8.43,12.16,14.51,9.61,13.92,12.56,0.78,1.18,2.55,6.27,5.29,2.55,2.55,4.51,8.24,10.0,10.2,12.35,11.76,13.34,191.2,47210610,20230528
86294127,456152,468543,15,2.03,2.24,1.22,4.47,4.68,3.66,3.46,7.93,8.34,10.58,9.97,13.02,11.59,19.73,2.23,2.03,3.25,4.27,5.49,4.47,4.47,4.68,8.14,13.83,12.2,10.58,9.36,17.29,205.21,47210610,20230511
86294127,456152,468543,20,1.22,1.63,3.66,4.88,8.14,5.49,3.25,7.53,10.37,15.66,19.93,17.49,12.61,19.11,1.42,1.63,6.1,4.47,5.49,2.44,4.07,6.1,6.91,16.47,14.64,15.66,14.24,21.76,252.37,47210610,20230522
86294127,456152,468543,21,1.02,1.83,5.9,5.9,7.53,5.7,3.46,8.54,10.37,17.09,20.14,14.64,12.41,17.9,1.22,1.83,3.66,4.68,5.29,2.64,2.85,6.1,6.92,14.85,13.22,13.63,12.2,18.72,240.24,47210610,20230511
86294129,456152,468643,21,1.12,3.34,8.08,7.8,9.47,9.75,2.51,10.58,11.7,27.01,24.51,19.21,15.04,25.62,1.11,1.95,4.73,6.4,7.8,6.4,6.68,9.47,13.37,19.77,13.92,18.94,17.54,27.3,331.12,47210610,20230518
85757809,453952,468443,15,0.45,3.35,11.61,7.59,5.58,2.9,4.02,3.57,3.57,2.9,1.56,0.67,0.45,0.67,0.0,7.81,16.52,4.46,4.46,1.79,2.01,2.01,5.58,3.35,2.01,2.01,0.22,0.22,101.34,47210620,20230507
86025994,455052,469793,11,0.98,1.11,2.16,1.95,4.18,2.85,2.78,3.83,5.15,5.71,5.99,5.71,4.39,7.59,0.91,2.71,2.3,2.16,2.78,2.23,2.09,2.58,4.66,6.54,6.47,5.92,5.22,7.24,108.19,47210550,20230526
86025996,455052,469893,13,1.34,2.92,4.65,2.55,2.77,3.22,1.72,4.12,7.35,7.2,3.97,4.8,3.52,5.77,0.45,2.4,2.1,2.32,2.62,2.85,1.65,3.15,4.72,5.55,3.22,4.87,3.82,5.69,101.31,47210550,20230505
86038184,455102,469843,15,1.17,1.42,5.92,1.42,3.27,1.79,2.03,3.88,4.07,5.55,5.24,5.18,4.25,5.97,0.49,4.75,2.4,2.4,2.84,2.34,1.85,3.64,5.42,5.79,5.24,4.99,4.25,6.78,104.34,47210550,20230522
86269750,456052,468593,18,2.09,2.09,7.33,6.7,8.59,5.23,4.61,8.59,9.63,19.47,16.96,13.61,12.77,19.48,0.84,1.68,5.03,5.65,6.91,3.77,4.19,5.03,9.84,13.19,11.73,13.19,12.14,17.6,247.94,47210610,20230528
