id,x,y,timezn_cd,m00,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,f00,f10,f15,f20,f25,f30,f35,f40,f45,f50,f55,f60,f65,f70,total,admi_cd,etl_ymd
86294129,456152,468643,12,1.67,2.51,2.79,5.58,7.81,5.3,3.63,8.65,14.78,13.67,21.2,17.85,16.18,25.1,2.79,4.46,4.46,4.46,8.65,6.41,6.41,8.93,14.22,17.29,15.34,16.46,17.01,21.47,295.08,47210610,20230405
86294129,456152,468643,23,0.28,1.67,5.02,5.58,7.25,5.3,3.35,7.53,12.55,16.17,19.24,11.71,11.71,23.15,1.39,2.23,2.79,5.02,7.53,3.9,4.18,8.09,10.04,14.22,12.83,15.06,15.62,21.47,254.88,47210610,20230425
86281938,456102,468543,20,2.19,2.68,7.3,6.33,9.74,6.33,6.57,9.74,13.88,18.26,21.66,15.82,16.55,21.66,1.46,2.68,6.09,5.84,6.57,3.89,3.89,7.79,12.9,17.77,15.82,16.31,18.74,21.67,300.13,47210610,20230422
86294129,456152,468643,20,1.4,2.52,3.63,6.99,9.22,9.22,6.43,11.46,13.98,22.08,24.88,17.61,19.85,27.95,2.24,3.35,6.99,5.87,8.11,3.63,4.47,9.22,11.18,19.29,15.37,19.85,15.09,25.99,327.87,47210610,20230424
86294129,456152,468643,23,0.84,1.67,3.34,3.06,9.18,5.57,4.17,6.68,11.97,15.58,18.92,13.08,16.42,24.21,1.11,2.23,4.45,6.12,6.96,2.5,3.34,5.29,10.58,13.08,12.24,15.58,14.75,22.27,255.19,47210610,20230426
86062510,455202,467243,16,0.35,0.0,9.19,12.73,2.3,1.94,0.53,1.24,1.41,1.94,2.12,0.53,0.0,0.35,0.36,0.18,8.13,11.31,1.94,1.24,1.59,2.12,2.3,2.65,1.59,0.35,0.53,1.42,70.34,47210600,20230403
86294129,456152,468643,13,1.38,2.76,7.18,7.18,7.45,6.07,6.9,9.39,12.97,16.56,13.8,15.18,12.42,20.71,2.76,4.42,8.01,6.9,9.39,5.8,6.07,7.73,11.59,14.08,14.08,15.74,12.97,23.18,282.67,47210610,20230401
86062510,455202,467243,14,0.71,1.24,8.48,11.13,2.3,1.06,0.88,1.59,1.77,1.77,1.59,0.53,0.88,0.18,0.18,1.94,9.9,9.19,2.65,3.71,1.77,3.53,2.47,2.65,2.12,1.06,0.71,1.95,77.94,47210600,20230418
86281938,456102,468543,11,1.71,3.66,5.6,5.6,8.04,6.82,4.63,6.58,11.94,14.87,19.74,12.43,12.43,21.93,1.46,2.44,5.6,5.85,6.58,4.87,7.55,6.34,11.45,13.65,14.38,20.23,12.67,20.96,270.01,47210610,20230430
86294129,456152,468643,15,1.66,2.5,1.11,4.99,8.87,3.6,3.6,6.93,12.75,14.7,15.25,18.85,13.31,23.02,0.0,1.94,3.88,5.27,7.21,3.88,4.44,8.87,13.31,22.18,16.08,16.91,14.97,28.0,278.08,47210610,20230404
86294129,456152,468643,17,0.83,4.15,3.6,4.98,9.13,6.92,5.26,10.51,16.32,17.43,29.05,19.09,16.32,27.66,1.38,3.87,4.15,6.09,7.75,4.7,4.7,8.85,13.28,19.37,17.15,20.75,13.83,26.83,323.95,47210610,20230410
86281938,456102,468543,19,0.97,2.43,3.89,5.35,11.19,7.54,4.38,11.68,15.57,21.9,20.19,16.54,18.0,27.24,2.68,2.43,5.84,6.57,7.54,6.57,6.33,8.76,13.87,22.38,18.25,20.44,14.35,25.05,327.93,47210610,20230421
86294129,456152,468643,17,0.0,3.35,4.19,7.54,7.26,6.7,5.03,13.4,16.19,20.94,32.11,24.29,16.47,26.25,2.51,4.19,4.47,4.19,8.38,6.14,7.54,8.38,12.28,23.17,18.71,20.38,16.75,26.24,347.05,47210610,20230412
86281938,456102,468543,20,0.98,3.18,4.89,4.64,9.04,8.31,5.13,8.06,16.12,13.93,21.01,14.17,13.68,24.68,1.71,3.18,5.62,5.13,8.06,3.66,5.37,5.37,9.53,15.88,15.64,17.35,17.35,23.7,285.37,47210610,20230410
86281939,456102,468593,18,1.02,3.05,5.9,5.7,7.33,5.7,4.27,8.14,12.62,18.93,19.33,15.87,11.19,24.23,1.22,2.65,4.48,7.12,6.31,4.48,3.87,6.11,13.43,17.71,16.08,14.65,13.84,18.92,274.15,47210610,20230404
86281938,456102,468543,19,2.19,2.91,5.58,7.52,8.01,4.85,4.12,9.71,11.4,18.68,20.87,15.77,15.77,21.84,1.46,2.18,6.55,4.37,6.79,2.67,6.31,7.76,8.49,15.53,16.5,14.31,17.47,23.05,282.66,47210610,20230423
86281939,456102,468593,16,2.25,2.87,4.1,5.33,7.79,3.89,3.69,8.2,6.97,13.52,12.5,12.5,11.88,18.44,1.84,4.51,6.76,4.3,9.01,3.89,4.1,6.15,8.4,11.27,13.52,11.88,10.65,19.66,229.87,47210610,20230401
86013756,455002,467343,11,0.71,1.06,7.95,9.37,2.65,1.59,0.35,1.06,1.06,1.59,1.41,0.88,0.71,0.35,0.88,1.24,4.95,11.49,1.77,1.59,1.41,2.3,1.41,2.65,1.94,0.53,0.71,1.95,65.56,47210600,20230412
86281938,456102,468543,20,1.46,2.68,5.35,4.62,8.76,6.33,5.35,11.68,13.62,19.46,18.25,17.52,16.3,28.21,2.19,2.92,5.84,6.33,7.54,4.62,4.87,9.73,10.95,20.92,18.73,18.0,15.08,24.58,311.89,47210610,20230421
86294129,456152,468643,20,1.68,2.79,5.58,6.41,11.43,8.08,5.02,12.82,14.22,25.09,21.74,18.96,18.4,26.49,1.67,2.79,5.85,6.69,6.97,4.18,5.02,10.04,11.15,19.51,16.45,20.35,16.73,30.66,336.77,47210610,20230427
86013756,455002,467343,15,0.53,0.88,8.48,14.85,2.47,1.59,1.59,1.24,0.71,0.71,1.41,1.06,0.53,0.88,0.18,1.06,10.78,7.07,1.77,1.77,1.41,1.41,2.65,1.41,1.59,1.06,0.71,2.3,72.1,47210600,20230411
86294126,456152,468493,18,0.62,2.47,5.55,6.38,6.99,4.11,3.7,8.85,9.26,19.54,17.9,11.93,12.14,20.37,0.62,2.06,5.55,6.17,8.43,4.53,3.09,7.61,10.9,12.75,13.99,10.7,12.75,20.36,249.32,47210610,20230416
86050326,455152,467493,14,0.34,0.99,4.63,11.23,2.81,1.32,1.32,1.32,3.8,3.14,2.31,2.15,0.66,2.65,1.16,1.65,7.6,9.25,4.63,0.99,0.99,1.65,3.3,1.32,2.48,2.97,2.81,2.98,82.45,47210600,20230411
86281938,456102,468543,22,0.73,2.43,5.82,5.58,7.77,3.88,2.91,6.31,10.68,15.05,16.5,12.13,12.86,20.88,0.73,3.16,4.13,5.58,8.25,2.67,4.37,3.64,12.13,13.11,8.98,15.05,15.29,25.96,246.58,47210610,20230416
86294129,456152,468643,22,0.56,1.95,4.17,6.12,10.29,8.07,5.01,11.96,14.18,20.02,19.19,14.46,15.3,23.65,1.95,2.5,4.45,6.95,7.23,6.12,5.28,9.46,11.96,16.96,13.07,16.69,16.41,24.19,298.15,47210610,20230430
86281938,456102,468543,16,1.22,4.63,6.58,6.09,7.8,3.9,4.63,11.7,11.21,16.08,24.13,19.01,19.25,25.1,0.97,1.71,7.31,6.58,7.8,4.63,7.8,8.29,10.72,19.01,15.11,18.03,14.38,25.09,308.76,47210610,20230430
86281938,456102,468543,19,0.97,3.4,4.62,4.62,7.53,6.56,4.62,10.93,15.79,21.14,22.84,17.5,16.77,22.35,1.94,2.92,7.53,5.35,9.23,4.13,5.35,8.26,14.34,14.09,15.55,17.01,14.82,27.21,307.37,47210610,20230413
86281938,456102,468543,20,2.19,3.9,6.34,5.61,7.56,9.76,5.61,8.29,13.9,16.1,21.46,19.76,16.83,25.12,1.95,2.93,6.1,6.83,8.54,3.66,4.63,7.56,15.85,15.85,16.34,16.1,16.83,23.65,309.25,47210610,20230414
85757809,453952,468443,21,0.21,0.83,11.68,14.18,11.05,4.59,5.21,4.8,7.92,4.59,1.46,1.46,0.42,0.42,0.21,1.25,10.64,8.97,5.63,3.75,1.46,5.63,5.21,3.34,2.5,1.67,2.09,0.63,121.8,47210620,20230429
86281938,456102,468543,12,1.94,2.68,0.49,4.62,8.76,4.14,5.11,9.74,12.17,14.6,16.79,17.28,13.39,20.94,2.92,2.92,3.89,6.09,7.3,5.35,5.35,10.71,12.17,13.14,12.66,15.33,17.28,20.7,268.46,47210610,20230417
86294127,456152,468543,15,1.22,2.64,4.07,6.71,8.75,4.88,1.63,6.1,10.78,12.41,15.25,12.61,13.42,19.12,1.22,2.03,5.29,4.47,6.51,3.05,5.69,4.07,8.54,12.0,13.63,11.59,12.0,18.71,228.39,47210610,20230415
86062510,455202,467243,11,0.35,0.88,4.95,12.19,2.83,1.77,1.41,2.12,1.41,2.3,1.24,0.71,0.88,0.18,0.53,0.88,7.95,9.72,3.0,2.12,1.59,2.12,3.18,2.83,1.59,0.88,0.18,1.95,71.74,47210600,20230413
86294129,456152,468643,20,1.4,5.05,9.81,8.41,8.97,5.61,4.21,9.25,13.46,18.79,24.12,17.11,18.79,23.84,1.12,3.93,6.17,7.57,8.69,3.93,5.61,6.73,11.5,16.54,15.42,18.51,17.67,26.64,318.85,47210610,20230416
85757809,453952,468443,20,0.83,1.45,9.93,10.55,8.07,5.38,3.31,5.59,6.0,4.97,2.9,1.03,1.03,0.83,0.21,4.55,11.17,4.76,4.34,3.31,2.9,3.52,7.03,6.21,3.1,2.28,1.66,1.24,118.15,47210620,20230416
86269750,456052,468593,20,1.26,3.58,4.85,5.9,9.06,8.22,4.43,8.22,10.33,11.59,16.44,13.7,14.33,20.03,1.69,2.74,5.69,5.27,7.8,4.0,3.58,5.9,7.38,14.12,13.49,12.44,15.81,17.71,249.56,47210610,20230415
85757809,453952,468443,20,0.21,3.35,9.83,13.6,12.97,8.16,4.39,7.11,6.7,4.39,2.09,3.77,0.84,1.26,1.05,4.39,13.81,6.07,7.74,3.77,2.51,5.65,6.7,4.18,3.35,1.05,2.09,0.84,141.87,47210620,20230422
86281938,456102,468543,11,0.73,3.89,3.16,5.36,9.25,5.84,4.87,10.95,11.68,14.36,16.31,11.44,10.71,17.76,1.95,0.97,5.6,4.38,6.09,5.6,3.16,4.63,9.98,15.82,10.22,12.66,11.93,19.71,239.01,47210610,20230422
86294129,456152,468643,18,1.67,3.06,5.84,6.95,11.4,10.01,4.45,12.23,17.52,21.41,24.75,18.35,24.19,25.86,1.95,2.5,5.56,6.12,10.57,5.84,7.79,8.34,13.35,22.52,20.3,23.08,16.96,26.96,359.53,47210610,20230419
86294129,456152,468643,19,1.4,2.79,4.74,6.41,11.15,7.81,4.74,9.76,14.5,17.28,25.37,20.35,17.28,28.99,2.23,3.62,7.25,7.53,10.04,4.18,5.85,10.87,13.66,20.91,16.17,18.96,18.4,28.44,340.68,47210610,20230417
85757809,453952,468443,18,0.63,1.89,18.08,11.77,6.94,3.36,2.73,5.05,3.78,6.1,3.99,2.94,0.63,1.68,0.63,5.26,11.98,5.89,8.62,3.15,1.05,3.99,5.68,5.26,3.78,3.99,2.94,1.26,133.05,47210620,20230401
85757809,453952,468443,19,0.63,2.52,18.92,14.3,9.04,5.47,4.63,5.89,5.47,5.26,2.94,3.78,0.63,1.26,0.63,3.99,12.61,6.31,9.88,2.94,2.52,6.31,7.57,4.63,2.73,3.57,1.89,1.05,147.37,47210620,20230401
86294129,456152,468643,13,2.51,3.91,3.07,4.46,4.74,4.46,3.63,12.28,12.28,15.91,21.77,17.86,12.84,22.05,3.35,3.91,5.58,7.26,9.21,5.86,8.65,8.09,12.84,21.49,15.35,18.14,15.91,23.16,300.57,47210610,20230421
86062510,455202,467243,10,0.35,0.71,6.36,11.49,2.47,1.94,1.77,1.06,1.94,1.94,1.24,1.06,0.71,0.53,0.53,1.24,6.54,9.54,2.65,2.3,1.59,2.3,4.24,3.53,1.94,0.71,0.18,1.42,72.28,47210600,20230413
86294129,456152,468643,17,2.5,4.72,6.11,8.33,10.55,10.55,2.5,7.77,15.55,19.16,27.49,13.88,20.27,26.09,0.56,3.05,4.72,9.44,7.77,5.55,7.5,6.66,9.72,18.6,14.72,20.55,17.21,25.0,326.52,47210610,20230408
86294129,456152,468643,22,0.56,2.51,3.91,4.74,7.53,5.58,4.18,7.81,13.39,18.41,17.57,15.34,15.9,22.6,1.39,2.79,3.91,6.14,8.93,3.35,6.42,3.63,11.44,12.83,14.23,16.74,15.34,22.87,270.04,47210610,20230406
86062510,455202,467243,14,0.53,1.24,9.72,14.32,2.83,1.94,1.41,0.88,1.59,1.06,0.88,1.06,1.06,0.53,0.18,1.77,10.07,7.78,2.47,2.12,0.88,1.59,2.65,1.77,1.59,1.59,0.71,1.77,75.99,47210600,20230411
86281938,456102,468543,19,2.2,3.91,5.63,6.11,8.07,6.11,8.32,11.25,17.61,22.99,25.92,17.85,14.19,21.77,3.91,6.6,6.36,7.09,7.09,5.63,11.01,10.03,12.47,17.36,16.39,15.9,17.85,24.95,334.57,47210610,20230401
86294129,456152,468643,22,1.12,2.79,6.42,5.86,10.05,6.98,5.02,12.84,12.84,20.37,20.37,14.51,17.02,25.39,1.95,3.07,5.86,6.14,8.65,3.35,5.86,8.93,12.84,14.51,15.35,17.3,16.19,25.95,307.53,47210610,20230421
86062510,455202,467243,14,0.18,1.24,9.54,13.26,2.3,1.77,0.71,1.24,2.3,2.65,1.94,1.06,0.88,0.35,0.71,2.3,14.67,10.6,2.3,2.12,0.88,2.12,2.47,2.12,2.65,0.35,1.06,1.41,85.18,47210600,20230425
86294129,456152,468643,16,1.4,4.75,1.4,4.75,6.7,5.58,5.3,10.33,17.87,19.54,25.41,24.01,15.63,26.53,3.07,2.23,4.75,5.58,9.77,5.03,7.26,10.61,12.84,19.54,17.03,15.91,14.52,29.59,326.93,47210610,20230412
85757809,453952,468443,19,1.52,2.61,12.17,10.65,7.82,4.35,3.26,5.0,5.87,3.69,3.48,2.83,1.3,0.65,1.09,4.35,13.26,4.13,5.43,5.43,2.61,4.13,5.43,3.69,2.83,2.61,0.65,0.87,121.71,47210620,20230409
85757809,453952,468443,17,0.63,3.36,13.88,9.04,6.94,2.52,3.15,3.78,3.15,5.26,1.89,1.89,0.42,1.47,0.42,5.89,11.14,6.1,7.57,1.47,1.68,3.36,6.31,5.26,3.15,3.15,1.89,0.42,115.19,47210620,20230401
86281938,456102,468543,15,2.68,3.65,8.52,6.33,8.77,3.9,3.9,5.85,9.99,13.15,15.83,9.5,15.34,21.19,0.97,4.38,3.65,5.6,7.55,3.65,4.38,6.82,9.74,13.39,8.77,11.2,12.42,24.84,245.96,47210610,20230402
86281938,456102,468543,16,2.68,2.92,7.55,6.33,7.79,5.85,3.65,6.09,11.93,16.07,15.59,10.96,13.39,20.69,0.73,5.36,7.55,5.11,7.55,5.11,5.36,7.06,11.93,16.07,8.52,16.07,16.32,23.14,267.37,47210610,20230402
86294129,456152,468643,16,1.12,2.24,3.35,6.43,6.99,3.63,6.71,9.5,12.02,24.6,22.36,19.85,14.54,27.1,1.4,4.19,5.59,5.87,7.55,5.59,5.87,9.78,13.14,21.8,13.14,16.77,17.05,28.24,316.42,47210610,20230424
86294129,456152,468643,22,0.56,2.21,5.26,8.85,9.13,8.58,4.98,9.68,14.11,17.15,15.77,14.94,14.11,23.79,1.38,2.77,4.7,5.53,7.47,3.6,4.7,3.87,10.51,14.94,14.94,17.71,14.94,27.11,283.29,47210610,20230410
86050326,455152,467493,10,0.82,1.96,7.53,8.19,1.31,0.98,0.98,1.31,4.26,3.27,1.31,1.64,0.33,1.47,3.27,1.96,9.33,11.46,4.42,1.47,0.65,1.8,1.8,1.15,3.27,2.46,0.98,2.62,82.0,47210600,20230424
86269750,456052,468593,20,0.63,2.32,6.74,5.47,8.84,5.47,4.84,8.84,11.58,17.68,15.79,14.95,11.16,22.11,1.68,1.89,5.47,4.42,9.47,3.16,4.84,7.79,6.32,13.89,14.74,15.37,13.68,22.09,261.23,47210610,20230412
86294129,456152,468643,18,0.84,2.51,6.42,7.26,13.12,9.77,4.74,16.19,20.65,22.6,24.56,22.05,19.53,27.34,2.51,3.63,5.58,8.65,9.21,9.21,9.49,11.72,14.23,24.28,21.77,20.09,17.58,29.57,385.1,47210610,20230421
86294129,456152,468643,15,1.12,3.36,7.28,6.44,8.12,5.32,3.36,8.4,10.92,16.52,17.92,10.64,12.88,26.32,2.24,2.52,6.16,3.64,8.4,3.64,4.76,4.2,11.2,15.96,13.44,14.28,16.8,24.36,270.2,47210610,20230409
86294129,456152,468643,21,1.67,3.34,8.08,7.8,9.2,6.13,6.69,10.03,13.38,21.18,21.74,14.77,17.56,23.41,1.95,3.07,6.41,6.97,9.48,2.51,4.74,9.48,15.05,16.45,17.0,19.23,19.79,25.92,323.03,47210610,20230422
86294129,456152,468643,18,3.9,3.9,11.7,6.68,11.97,9.19,4.73,7.52,15.31,20.61,20.61,16.43,20.33,20.05,0.84,6.96,9.75,10.02,8.91,6.68,6.96,8.35,13.37,18.93,12.81,18.1,16.71,24.5,335.82,47210610,20230402
86013756,455002,467343,14,0.36,1.06,7.95,12.73,1.94,2.65,1.06,0.88,1.06,1.59,1.06,0.88,1.06,0.35,0.18,2.12,12.55,8.13,3.0,3.0,0.53,2.65,3.18,2.83,1.24,1.41,0.71,1.06,77.22,47210600,20230404
86050326,455152,467493,12,1.31,1.47,5.89,10.81,2.62,0.98,0.65,1.8,3.93,3.77,2.13,2.13,1.31,2.62,2.94,2.95,5.73,10.81,4.91,1.31,1.15,1.8,2.78,1.47,3.6,2.78,2.29,2.62,88.56,47210600,20230424
86294129,456152,468643,18,0.83,4.44,8.32,10.54,10.81,6.65,6.1,12.48,18.02,27.45,28.0,17.74,23.29,24.67,2.22,3.33,8.59,9.7,11.37,6.93,8.87,10.81,17.19,19.13,15.53,16.08,18.02,26.62,373.73,47210610,20230428
85757809,453952,468443,21,1.25,3.95,9.97,13.5,8.1,8.93,4.78,6.85,9.14,8.31,3.32,2.28,0.62,1.04,0.21,2.08,11.21,7.68,7.48,3.12,3.95,7.48,8.52,7.06,3.32,3.12,1.04,0.63,148.94,47210620,20230428
86281938,456102,468543,14,1.96,2.45,6.36,5.38,8.56,5.14,6.36,9.54,9.29,14.92,16.14,12.23,12.72,17.61,1.96,3.42,6.36,7.34,8.07,3.67,5.63,5.87,10.27,12.47,12.96,14.19,13.21,20.78,254.86,47210610,20230401
86281938,456102,468543,21,1.46,4.39,5.86,7.81,8.79,5.13,4.88,8.54,12.94,20.5,18.79,13.42,14.89,22.45,2.2,3.9,5.61,5.37,7.32,4.39,5.13,8.05,11.47,17.08,15.38,16.84,14.4,20.99,287.98,47210610,20230428
86294129,456152,468643,17,1.12,3.36,3.92,5.04,8.39,5.04,4.48,12.59,14.27,18.46,26.57,19.58,18.18,26.02,1.68,3.92,5.04,6.99,8.11,5.59,7.27,10.63,13.15,17.34,17.34,18.18,13.71,27.69,323.66,47210610,20230413
85757809,453952,468443,20,0.86,1.08,8.83,7.76,7.54,6.25,3.23,6.89,6.89,7.54,4.74,1.94,0.65,0.86,0.22,3.88,6.89,4.95,6.03,3.66,2.37,5.17,6.25,6.46,3.66,2.8,1.72,0.43,119.55,47210620,20230424
86281939,456102,468593,17,0.8,1.6,8.4,7.4,7.0,6.2,3.8,8.8,6.8,18.6,18.4,11.6,11.8,18.6,1.0,2.6,4.8,5.4,6.6,3.4,3.6,5.0,10.4,11.6,10.4,10.2,12.2,21.8,238.8,47210610,20230416
86294129,456152,468643,13,3.35,3.07,1.12,6.41,7.81,5.02,5.3,15.06,14.22,19.24,25.65,21.19,19.8,31.51,4.18,4.46,2.79,5.02,6.41,4.74,5.86,11.43,14.5,19.8,17.01,19.24,19.8,26.77,340.76,47210610,20230425
86294129,456152,468643,17,1.95,3.9,5.29,5.84,8.91,8.07,4.73,11.13,14.19,23.1,26.72,19.76,17.53,25.6,1.95,3.34,6.96,5.01,5.84,4.17,5.29,6.68,18.09,18.92,19.76,20.04,18.09,25.89,336.75,47210610,20230426
86294129,456152,468643,22,1.11,3.33,9.44,4.44,8.05,4.44,4.72,10.27,8.05,15.55,19.16,15.27,16.38,25.82,1.67,3.61,6.11,5.0,8.88,3.61,5.0,8.05,11.94,14.71,14.16,18.05,18.32,25.27,290.41,47210610,20230414
85757809,453952,468443,21,0.22,2.41,7.45,8.77,9.43,6.36,3.29,4.6,4.6,4.38,2.85,2.19,1.1,1.76,0.44,1.53,5.48,5.7,4.6,2.63,1.32,7.23,8.33,3.73,2.19,2.41,1.97,0.44,107.41,47210620,20230405
86294126,456152,468493,17,1.03,3.91,2.88,6.17,8.43,5.55,4.11,7.61,9.46,15.84,21.6,17.49,13.17,18.93,1.64,2.26,1.85,6.38,4.94,3.91,4.53,6.17,11.31,15.22,13.78,11.93,12.75,20.17,253.02,47210610,20230406
86294129,456152,468643,22,1.66,3.88,7.21,5.82,11.92,6.38,4.71,13.03,13.03,20.79,22.74,14.97,19.41,26.34,1.94,3.05,8.32,4.16,8.04,3.88,5.82,8.04,13.86,17.19,15.53,19.96,14.69,22.73,319.1,47210610,20230428
86294129,456152,468643,19,0.56,3.07,4.75,6.99,7.55,7.55,6.99,12.3,12.02,20.41,27.11,17.61,19.01,26.28,2.52,3.63,6.71,5.87,7.55,5.03,5.59,6.71,11.74,19.29,17.89,21.52,17.33,26.56,330.14,47210610,20230424
86050326,455152,467493,11,1.74,2.05,6.16,9.16,2.84,1.74,0.63,1.89,2.84,4.89,2.21,2.05,1.1,2.69,2.69,2.53,6.16,11.05,4.42,0.63,0.32,1.58,2.37,1.74,2.05,2.05,2.53,2.04,84.15,47210600,20230410
86294127,456152,468543,18,2.85,2.85,8.54,4.88,8.75,6.71,3.46,5.49,11.19,15.05,15.05,12.0,14.85,14.65,0.61,5.08,7.12,7.32,6.51,4.88,5.08,6.1,9.76,13.83,9.36,13.22,12.2,17.9,245.29,47210610,20230402
86013756,455002,467343,11,0.35,0.88,4.95,12.19,2.83,1.77,1.41,2.12,1.41,2.3,1.24,0.71,0.88,0.18,0.53,0.88,7.95,9.72,3.0,2.12,1.59,2.12,3.18,2.83,1.59,0.88,0.18,1.95,71.74,47210600,20230413
86281938,456102,468543,15,1.71,2.69,6.11,6.85,9.29,4.65,6.11,10.03,8.56,15.65,14.67,13.94,12.72,20.3,1.71,2.93,6.11,6.11,9.29,5.38,6.11,7.09,10.76,14.43,13.21,13.45,11.49,21.77,263.12,47210610,20230401
86062510,455202,467243,15,0.18,1.24,9.54,11.49,1.59,0.88,1.06,1.41,1.24,1.59,1.41,1.24,0.71,0.36,0.35,1.41,13.08,11.49,2.65,3.53,1.94,3.89,2.65,3.18,2.3,1.06,0.71,2.13,84.31,47210600,20230418
86294127,456152,468543,18,1.02,3.05,5.9,5.7,7.32,5.7,4.27,8.14,12.61,18.92,19.32,15.87,11.19,24.2,1.22,2.64,4.47,7.12,6.31,4.47,3.86,6.1,13.42,17.7,16.07,14.64,13.83,18.92,273.98,47210610,20230404
85757809,453952,468443,18,1.04,1.04,6.84,6.63,5.6,4.97,2.9,3.32,7.25,3.11,3.32,2.28,0.41,1.46,0.41,2.07,4.56,7.25,6.01,2.07,3.94,3.32,5.39,5.39,3.94,2.28,1.87,0.42,99.09,47210620,20230417
86281938,456102,468543,15,1.47,1.47,0.49,7.33,8.06,6.84,4.15,7.82,10.51,13.93,18.81,20.28,11.48,23.94,1.71,2.69,4.64,5.86,6.6,5.13,5.62,8.31,10.26,15.64,16.61,14.17,12.46,26.39,272.67,47210610,20230410
86294129,456152,468643,22,1.12,3.61,6.66,5.55,8.61,7.5,5.28,10.83,12.22,19.44,19.72,16.94,14.99,21.94,1.94,2.78,6.11,4.72,7.77,2.22,6.66,7.22,10.83,16.11,13.05,16.94,15.27,23.61,289.64,47210610,20230411
