id,x,y,timezn_cd,m00,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,f00,f10,f15,f20,f25,f30,f35,f40,f45,f50,f55,f60,f65,f70,total,admi_cd,etl_ymd
85928441,454652,467743,21,1.1,2.92,2.73,3.06,6.03,4.59,4.5,5.07,6.08,5.79,4.54,2.49,1.58,1.63,1.39,3.4,2.97,3.3,3.87,3.06,3.87,5.74,6.17,5.17,3.54,3.4,1.48,1.37,100.84,47210620,20230816
86269750,456052,468593,14,1.27,1.9,6.33,3.38,6.96,3.38,2.74,6.75,11.39,13.08,16.67,11.61,10.34,17.31,0.42,1.69,3.59,4.43,6.54,3.17,3.8,6.54,10.13,8.65,10.97,11.18,14.98,16.46,215.66,47210610,20230826
86269750,456052,468593,22,0.84,2.11,6.53,3.16,7.59,4.43,3.37,8.01,11.17,14.96,18.34,12.01,10.96,21.5,0.63,3.37,4.0,5.48,4.64,2.32,3.58,4.43,10.54,11.8,12.65,14.75,11.38,19.82,234.37,47210610,20230828
86281938,456102,468543,12,1.22,1.46,7.07,2.92,6.58,9.02,7.55,10.97,13.4,14.38,20.96,18.52,13.16,19.0,1.22,1.71,4.39,5.36,8.53,5.36,4.87,7.8,12.18,16.08,14.38,15.59,13.4,18.04,275.12,47210610,20230814
86281939,456102,468593,12,1.02,2.24,3.87,5.09,5.7,4.89,1.63,7.33,9.57,15.69,17.32,11.2,11.61,16.9,0.61,1.63,4.89,2.44,5.09,1.83,2.65,5.7,12.43,11.41,10.39,12.63,12.43,15.08,213.27,47210610,20230826
86294129,456152,468643,16,1.4,3.65,8.99,6.18,8.71,5.62,5.9,8.71,8.71,21.07,26.97,18.54,13.77,21.08,0.84,2.25,5.06,7.02,7.87,3.65,5.62,9.55,13.77,14.89,16.02,21.64,17.7,25.28,310.46,47210610,20230806
85757809,453952,468443,13,0.44,2.65,5.3,7.51,4.2,4.42,1.55,5.3,4.2,3.98,2.43,2.43,0.66,0.88,0.44,5.75,7.29,4.86,2.65,3.54,2.43,4.2,4.42,3.31,2.21,1.99,1.1,1.55,91.69,47210620,20230813
86281938,456102,468543,17,0.97,1.22,5.36,4.87,5.12,7.8,3.66,9.75,13.16,21.2,25.83,17.3,15.84,22.91,0.97,3.9,5.12,6.58,5.6,6.09,4.14,5.12,13.4,18.76,15.84,19.25,13.65,26.81,300.22,47210610,20230817
86294129,456152,468643,7,0.84,1.95,1.67,1.95,6.69,4.74,4.74,7.81,6.41,18.41,20.36,12.27,10.32,19.25,0.56,0.0,2.51,2.79,4.18,4.74,3.9,4.74,9.48,10.88,9.2,10.6,6.69,14.78,202.46,47210610,20230808
86294129,456152,468643,11,1.95,5.02,6.41,5.58,10.32,5.3,4.74,13.11,12.83,23.71,25.66,21.2,13.95,25.1,0.84,1.39,6.41,8.37,7.53,5.3,3.63,8.37,14.5,18.69,16.46,17.57,16.73,21.75,322.42,47210610,20230808
86294129,456152,468643,10,2.23,1.39,1.95,4.45,7.23,4.45,3.89,12.52,13.35,18.08,19.47,15.3,14.74,18.91,1.67,3.06,7.79,7.23,6.12,4.45,4.17,8.9,13.91,15.58,18.64,15.58,14.46,20.03,279.55,47210610,20230817
85757809,453952,468443,20,1.14,2.5,8.86,8.86,9.32,7.27,2.73,6.59,6.59,6.14,3.41,1.59,1.14,1.82,0.45,4.32,6.14,8.64,5.0,6.36,2.5,6.59,4.54,5.0,2.5,3.86,1.59,0.91,126.36,47210620,20230829
85879682,454452,467593,20,1.25,3.79,2.54,3.26,4.65,4.36,4.56,5.28,6.23,4.56,4.03,2.83,1.58,1.53,1.01,3.36,2.69,3.84,3.45,3.12,3.6,6.04,5.95,4.94,3.4,2.35,1.53,1.06,96.79,47210620,20230827
86281939,456102,468593,14,1.42,2.02,4.45,3.84,5.26,4.65,4.04,8.49,8.89,13.14,18.19,11.52,12.74,18.79,1.42,2.83,3.84,4.85,5.46,4.65,5.26,5.86,11.93,12.53,10.51,14.55,13.14,15.77,230.04,47210610,20230801
86294126,456152,468493,19,1.85,2.67,5.55,3.91,7.41,5.14,3.91,6.99,11.31,13.37,18.31,16.87,13.78,20.78,1.03,2.47,5.35,5.14,7.61,4.11,5.76,7.2,12.34,16.25,10.9,16.46,11.31,18.93,256.71,47210610,20230805
86294127,456152,468543,17,2.64,2.24,7.52,4.47,7.93,4.07,2.24,7.52,9.35,15.66,18.71,14.24,12.41,18.1,1.22,2.24,4.07,4.68,7.52,2.85,3.66,5.69,15.05,12.81,13.42,14.24,12.2,21.35,248.1,47210610,20230827
86294127,456152,468543,18,1.02,1.22,6.1,4.47,5.29,6.92,4.88,7.93,11.8,19.32,21.97,14.64,12.41,19.53,0.61,2.44,4.47,5.08,5.9,4.88,4.47,4.88,12.81,13.63,14.24,17.49,13.02,21.76,263.18,47210610,20230817
86294129,456152,468643,9,0.84,1.68,4.48,3.92,5.89,7.57,3.08,5.61,12.05,16.82,17.94,16.82,15.98,22.99,0.28,1.68,2.24,3.08,5.89,2.52,4.48,3.92,11.49,11.77,13.45,14.02,15.42,24.95,250.86,47210610,20230815
85867494,454402,467643,21,1.48,3.77,2.77,3.1,4.77,4.67,3.34,5.44,6.29,5.82,3.96,2.48,1.48,1.77,1.24,3.72,2.67,4.63,3.24,3.05,3.86,6.72,6.34,5.53,3.05,2.96,1.57,1.09,100.81,47210620,20230830
85879683,454452,467643,19,1.16,3.26,2.14,2.98,5.59,3.17,4.42,4.98,5.77,5.82,3.82,2.51,0.79,1.78,1.4,2.89,1.77,4.47,3.54,3.03,3.73,6.05,6.71,6.24,3.77,2.7,1.68,1.59,97.76,47210620,20230828
86294126,456152,468493,19,1.23,2.26,5.55,4.94,8.85,7.82,5.97,6.38,12.75,16.87,22.01,19.95,13.99,18.72,1.24,3.29,5.35,5.76,3.7,4.32,3.5,7.61,12.75,13.78,12.34,13.37,11.93,21.39,267.62,47210610,20230803
86294126,456152,468493,20,0.82,1.44,5.76,3.91,9.05,6.38,2.88,9.46,13.78,17.07,22.01,14.81,15.84,17.49,0.62,2.47,4.73,6.17,7.2,3.5,3.7,6.99,9.26,12.75,12.96,12.34,14.4,22.43,260.22,47210610,20230809
86294129,456152,468643,14,0.56,2.51,8.37,3.63,10.32,6.42,3.07,8.09,11.44,16.74,24.83,16.46,16.18,25.1,0.84,2.79,6.7,5.3,8.65,1.95,4.46,5.58,11.72,19.25,13.67,16.74,15.34,30.42,297.13,47210610,20230820
86294129,456152,468643,17,1.12,0.56,8.37,5.86,9.2,8.09,6.41,13.67,14.78,28.17,32.35,22.03,18.13,29.29,1.39,1.95,6.14,7.53,8.09,5.58,5.3,9.48,16.18,19.8,15.06,20.92,17.85,29.0,362.3,47210610,20230808
86294129,456152,468643,18,1.11,3.34,6.95,5.84,11.96,11.12,9.73,13.91,18.08,22.53,33.65,26.98,20.58,27.25,1.39,3.89,8.9,10.01,8.34,5.28,7.23,8.62,20.58,22.53,18.63,20.86,14.74,25.59,389.62,47210610,20230823
85757809,453952,468443,17,0.22,2.44,8.66,7.77,4.0,2.44,2.89,3.33,4.22,2.44,0.89,2.44,0.89,0.22,0.89,4.0,8.44,9.33,2.89,1.11,1.11,3.33,3.55,4.22,3.55,1.78,0.89,1.1,89.04,47210620,20230805
85757809,453952,468443,18,1.08,3.9,8.23,8.45,5.2,3.68,2.17,4.33,5.2,5.2,3.03,1.73,0.87,1.95,0.43,7.15,7.37,5.42,3.68,2.6,1.73,3.25,6.5,5.63,3.03,3.9,1.73,0.65,108.09,47210620,20230817
85818756,454202,468543,20,0.27,0.6,2.15,3.22,3.62,2.35,1.88,1.95,2.42,3.22,1.81,1.95,1.01,0.46,0.13,0.87,1.48,4.5,4.56,2.48,1.68,1.95,3.15,3.29,2.15,1.34,0.6,0.81,55.9,47210620,20230823
85928441,454652,467743,18,1.2,2.98,2.88,2.88,5.57,3.51,3.8,4.71,4.95,5.29,3.51,2.93,1.68,2.16,1.06,3.12,1.87,3.51,3.99,2.35,3.51,5.48,6.34,6.05,3.22,2.11,1.97,1.49,94.12,47210620,20230823
